,aika,ala,alamainen,alku,entinen,eri,etu,euroopan,hallitus,herttua,hetki,historia,hyöty,ihminen,jakaa,julkaista,julkinen,jäsen,kannattaa,kansa,kansallinen,kartta,keisari,kenraali,keski-,keskustella,kieli,kirjoitus,kotimaan,koulu,kruunu,kuningas,kunta,kysymys,laatu,laki,lehti,luku,luonto,maakunta,muuttaa,napoleon,oikeus,osa,perustaa,pietari,puhe,puolustaa,päätös,raha,ruotsalainen,ruotsi,sanomalehti,senaatti,suojella,suomi,synnyttää,syntyä,sääntö,sääty,tiede,tuottaa,vanha,yhdistää,yhteys,yleinen,lääni,nyky,oikeudet,raja,rauha,sota,suomalainen,valta,voima
koulu,0.2327488660812378,0.1952325850725174,0.12223745137453079,0.17788773775100708,0.157188281416893,0.24303892254829407,0.31480395793914795,0.09921331703662872,0.13973037898540497,-0.06429696828126907,0.11766593903303146,0.04831928759813309,0.2965058982372284,0.00571318669244647,0.1280762106180191,0.06655251979827881,0.45972126722335815,0.36214879155158997,0.12341979146003723,0.1441994458436966,0.22236479818820953,0.2501816153526306,-0.14975540339946747,-0.09532541781663895,-0.02280803956091404,0.23438861966133118,0.18363329768180847,0.34614622592926025,0.042151495814323425,1.0,0.25878044962882996,-0.05060194432735443,0.38863709568977356,0.4696000814437866,0.23184838891029358,0.3522571921348572,0.2261533886194229,0.35542482137680054,-0.08247454464435577,0.3827262222766876,0.08115702867507935,-0.12233048677444458,0.33842724561691284,0.169800266623497,0.31681960821151733,-0.018296731635928154,0.27476638555526733,-0.04443761706352234,0.21750591695308685,0.30247777700424194,0.33331817388534546,0.16088074445724487,0.17782209813594818,0.07794787734746933,-0.08272712677717209,0.15282878279685974,0.06096218153834343,0.12362222373485565,0.47013571858406067,0.4190123379230499,0.31234386563301086,0.002398771932348609,0.07587362825870514,0.13658666610717773,0.39838340878486633,0.3970929980278015,0.35685211420059204,0.044558100402355194,0.18054816126823425,0.12410252541303635,0.013284874148666859,0.1535000503063202,0.29544344544410706,0.2139308750629425,0.13715940713882446
kruunu,0.06802341341972351,0.2886078953742981,0.3352426290512085,-0.133004292845726,0.2793559730052948,0.11399746686220169,0.20448951423168182,0.08680243790149689,0.5998069643974304,0.14187273383140564,-0.02646924927830696,0.021554918959736824,0.1285940408706665,0.08081851154565811,0.3942604064941406,-0.04324785992503166,0.14587049186229706,0.22860440611839294,0.23391664028167725,0.29158180952072144,0.09032906591892242,0.18246585130691528,0.17048361897468567,0.16469581425189972,0.1138928011059761,0.24501009285449982,0.08477511256933212,-0.11950793117284775,0.022630471736192703,0.25878044962882996,1.0,0.22764384746551514,0.3371696174144745,0.08304448425769806,0.11592386662960052,0.25378233194351196,-0.01258082129061222,0.013668590225279331,0.11091247200965881,0.4892335534095764,0.2326715588569641,0.1872216761112213,0.4616735875606537,0.17283566296100616,0.2844322919845581,-0.004262672737240791,-0.06534932553768158,0.037061143666505814,-0.01267329603433609,0.5120347738265991,-0.017975205555558205,0.256397008895874,0.01989787444472313,0.3877917230129242,0.17938636243343353,-0.05374337360262871,0.011269689537584782,-0.038794368505477905,0.31059786677360535,0.2862100601196289,0.1983688622713089,0.2555040419101715,-0.12257473170757294,0.14073288440704346,0.355288565158844,0.11261413991451263,0.24262064695358276,0.03252723440527916,0.25590258836746216,0.16690337657928467,0.1571904718875885,0.23543024063110352,0.03218986839056015,0.33917897939682007,0.0837726816534996
kuningas,0.036644767969846725,-0.01801667921245098,0.5442960858345032,0.048753734678030014,0.344551682472229,-0.15675267577171326,-0.05282863602042198,0.03752371668815613,0.5524276494979858,0.7900440692901611,0.2030595988035202,0.21417060494422913,-0.17106778919696808,0.1514066606760025,-0.0600813664495945,-0.1716286689043045,0.022839324548840523,0.24656371772289276,-0.18091551959514618,0.3755218982696533,0.13735991716384888,-0.04644029960036278,0.6666497588157654,0.6130415201187134,-0.19960203766822815,-0.010756868869066238,0.15508198738098145,0.17462101578712463,-0.0502331405878067,-0.05060194432735443,0.22764384746551514,0.9999999403953552,0.1351695954799652,0.11585047841072083,-0.07290846854448318,0.29006680846214294,0.011143801733851433,0.0069038583897054195,0.07503394037485123,0.24745187163352966,-0.03718985617160797,0.7061653137207031,0.17619718611240387,0.02652817964553833,-0.013709845952689648,0.5363975763320923,0.34861329197883606,0.258726567029953,0.15759879350662231,0.03223324567079544,0.28347116708755493,0.3184724450111389,0.31638216972351074,0.244917094707489,0.16780288517475128,0.2769955098628998,-0.1617920696735382,-0.0384502075612545,0.20119480788707733,0.20060421526432037,0.1002175509929657,-0.08534062653779984,0.21854589879512787,-0.02987801469862461,0.14093543589115143,0.08327829837799072,-0.020914433524012566,-0.14989955723285675,0.09486936032772064,0.12273398041725159,0.4492994546890259,0.4749401807785034,0.27358588576316833,0.3067750036716461,0.06621018052101135
kunta,0.14786405861377716,0.21887516975402832,0.3209993839263916,0.13453690707683563,0.22122454643249512,0.28112703561782837,0.1631140559911728,0.23670627176761627,0.41115546226501465,0.16661523282527924,0.11547621339559555,0.11622153967618942,0.042232759296894073,0.01327200885862112,0.25052544474601746,0.08217068761587143,0.33889147639274597,0.42000654339790344,0.10369513928890228,0.28303539752960205,0.25289836525917053,0.3496725559234619,0.13167186081409454,0.1342124044895172,0.09667044132947922,0.19426530599594116,0.18015433847904205,0.2966693043708801,-0.034480854868888855,0.38863709568977356,0.3371696174144745,0.1351695954799652,0.9999999403953552,0.243230402469635,0.1228698268532753,0.32076773047447205,0.21018478274345398,0.16659553349018097,-0.030727557837963104,0.3726540207862854,0.22491295635700226,0.2629084587097168,0.36939144134521484,0.13691949844360352,0.4607716202735901,0.04949136823415756,0.19605876505374908,0.1797422170639038,0.22079479694366455,0.2555709481239319,0.3386003077030182,0.22399398684501648,0.2781040370464325,0.38712379336357117,0.1422978639602661,0.22083623707294464,0.08852706104516983,0.18035663664340973,0.5131639838218689,0.39861083030700684,0.468820720911026,0.08021315932273865,0.018868030980229378,0.25586608052253723,0.4534732699394226,0.41707348823547363,0.406460165977478,0.018353575840592384,0.14658865332603455,0.25728723406791687,0.043865710496902466,0.1284160166978836,0.2681434452533722,0.3447383940219879,0.12437338382005692
kysymys,0.2635350525379181,0.15165311098098755,0.1058732122182846,0.2929157018661499,0.04248861223459244,0.11521916091442108,0.37123608589172363,0.055527202785015106,0.17187325656414032,0.0016728946939110756,0.18378622829914093,0.33381298184394836,0.4625478982925415,0.1620071679353714,0.015099478885531425,0.16076190769672394,0.25492000579833984,0.1126045435667038,0.08126441389322281,0.1895401030778885,0.35816726088523865,0.2744752764701843,0.0475756898522377,-0.005745144560933113,-0.09332095086574554,0.07617101073265076,0.29394441843032837,0.5155948400497437,0.2093207836151123,0.4696000814437866,0.08304448425769806,0.11585047841072083,0.243230402469635,0.9999999403953552,0.35365331172943115,0.4458032250404358,0.3449385464191437,0.40340983867645264,0.15217189490795135,0.26270508766174316,-0.04679298773407936,0.11403442919254303,0.24848191440105438,0.3646235167980194,-0.012782122939825058,-0.007368975318968296,0.4400668740272522,0.01832515001296997,0.3828587830066681,0.3189551830291748,0.33886775374412537,0.08609640598297119,0.34605872631073,0.12076118588447571,-0.06070845201611519,0.28713250160217285,0.03645443543791771,0.17778174579143524,0.4886527359485626,0.29467156529426575,0.18870939314365387,0.12446188181638718,0.14610952138900757,-0.018901925534009933,0.30205652117729187,0.43001022934913635,0.16476210951805115,-0.05963641032576561,-0.004724184982478619,0.08548644930124283,0.19897033274173737,0.1689956933259964,0.3792996108531952,0.13577763736248016,0.20137666165828705
laatu,0.19055278599262238,0.19952501356601715,-0.035058047622442245,0.45774033665657043,-0.02693404071033001,0.325076162815094,0.5167502164840698,0.3250270187854767,0.045072831213474274,-0.18644672632217407,0.15756502747535706,0.2870216965675354,0.4799899458885193,0.36140865087509155,0.12138362228870392,-0.10729700326919556,0.12534557282924652,0.05002174153923988,0.4147082567214966,0.18470564484596252,0.5356492400169373,0.28029051423072815,-0.1955280303955078,-0.2967078685760498,0.19212977588176727,-0.1063462570309639,0.3501266539096832,0.16150696575641632,0.2528771460056305,0.23184838891029358,0.11592386662960052,-0.07290846854448318,0.1228698268532753,0.35365331172943115,1.0000001192092896,0.39606335759162903,0.1981176733970642,0.3090274930000305,0.5249351263046265,0.25809717178344727,0.1437178999185562,-0.1437661349773407,0.20108655095100403,0.2357541173696518,0.2295253872871399,-0.2241588532924652,0.28422319889068604,0.08678346872329712,0.17812500894069672,0.3219623267650604,0.0904935970902443,0.18178348243236542,0.028649939224123955,-0.10472212731838226,0.1890195906162262,0.04006768390536308,0.4324164092540741,0.3011542558670044,0.2853403389453888,0.37739890813827515,0.27356451749801636,0.37179192900657654,0.09812656044960022,0.21122968196868896,0.3778899013996124,0.4331570565700531,0.05628347769379616,0.13930785655975342,0.0942409560084343,0.1809961348772049,0.18514417111873627,-0.05713094025850296,0.22805483639240265,0.21889297664165497,0.5291390419006348
laki,0.2211364507675171,0.1666940450668335,0.22046270966529846,0.24165482819080353,0.2029673308134079,0.2559812664985657,0.33356523513793945,0.22611446678638458,0.44963324069976807,0.10025428235530853,0.1845923364162445,0.28483954071998596,0.31569454073905945,0.38855814933776855,0.06415604799985886,0.12677475810050964,0.36008548736572266,0.186021625995636,0.306977778673172,0.36869674921035767,0.6091152429580688,0.12883244454860687,0.27315816283226013,-0.0019136997871100903,-0.06807359308004379,0.04441652446985245,0.47216251492500305,0.4119182229042053,0.1463179588317871,0.3522571921348572,0.25378233194351196,0.29006680846214294,0.32076773047447205,0.4458032250404358,0.39606335759162903,1.0,0.23501311242580414,0.22213730216026306,0.4055037498474121,0.41075143218040466,0.195774644613266,0.2265097200870514,0.5608562231063843,-0.002516495995223522,0.23532769083976746,0.005774225573986769,0.42041683197021484,0.37987110018730164,0.2986896336078644,0.3673672378063202,0.31369999051094055,0.44225645065307617,0.31196337938308716,0.2703123688697815,0.20176823437213898,0.3139742910861969,0.23673425614833832,0.30207815766334534,0.6570281982421875,0.5525245666503906,0.4367728531360626,0.20139408111572266,0.07384725660085678,0.09631337225437164,0.4788146913051605,0.5436981320381165,0.08641926944255829,-0.06476254016160965,0.24404598772525787,0.16009914875030518,0.37970757484436035,0.21664424240589142,0.4305330514907837,0.4522022008895874,0.3432304561138153
lehti,0.2195897251367569,-0.055709660053253174,0.0492505207657814,0.36234909296035767,0.10789542645215988,0.16802898049354553,0.27554959058761597,0.1825709491968155,0.06754179298877716,-0.03692127764225006,0.16028563678264618,0.25532689690589905,0.19133202731609344,0.10989697277545929,0.0387328565120697,0.2484540045261383,0.36288660764694214,0.024811135604977608,0.11080425977706909,0.16682590544223785,0.20969735085964203,0.4884515404701233,-0.015509853139519691,-0.11307022720575333,0.003587055252864957,-0.055008430033922195,0.2976604700088501,0.5193888545036316,0.08151861280202866,0.2261533886194229,-0.01258082129061222,0.011143801733851433,0.21018478274345398,0.3449385464191437,0.1981176733970642,0.23501311242580414,1.0,0.12312939763069153,0.1090230867266655,0.24312977492809296,-0.030575662851333618,0.012356308288872242,0.035531435161828995,0.20357726514339447,0.009937995113432407,-0.015411483123898506,0.42334234714508057,-0.09830889105796814,0.08303648233413696,0.2859455943107605,0.5549376010894775,0.17110906541347504,0.6954813599586487,0.06963673233985901,-0.21168586611747742,0.4736759066581726,0.05030859261751175,0.1353457123041153,0.3094128370285034,0.10670766234397888,0.16493339836597443,0.08877967298030853,0.11700524389743805,-0.0010929901618510485,0.2494305968284607,0.34078678488731384,0.223043292760849,-0.07772918790578842,-0.05061343312263489,0.06245044991374016,0.05093936622142792,0.004712363239377737,0.3863213062286377,0.05049080029129982,0.15451018512248993
luku,0.12421566992998123,0.24247513711452484,-0.16441595554351807,0.3465336859226227,-0.060777582228183746,0.19901883602142334,0.2660406231880188,0.19122418761253357,0.15358924865722656,-0.09902465343475342,0.06796187907457352,0.09729769080877304,0.29825520515441895,-0.030051790177822113,0.06201238930225372,-0.06186242401599884,0.13127943873405457,-0.03823767602443695,-0.04051922261714935,0.09527253359556198,0.17958493530750275,0.15274843573570251,0.04085372015833855,0.018058503046631813,0.011960262432694435,-0.14891357719898224,0.11975518614053726,0.23840853571891785,0.0955180674791336,0.35542482137680054,0.013668590225279331,0.0069038583897054195,0.16659553349018097,0.40340983867645264,0.3090274930000305,0.22213730216026306,0.12312939763069153,1.0,0.14585401117801666,0.17964820563793182,-0.1313229352235794,-0.0332634337246418,0.04098702594637871,0.3094339966773987,-0.04961511120200157,-0.18882305920124054,0.23255780339241028,-0.14314121007919312,0.10773174464702606,0.26169922947883606,0.019161975011229515,0.15342330932617188,0.08728178590536118,0.08446201682090759,-0.11430326104164124,0.2167971283197403,0.035985950380563736,0.016381695866584778,0.24756787717342377,0.15004587173461914,0.10277450084686279,-0.030160557478666306,-0.02184648998081684,0.009566066786646843,0.2232314944267273,0.33818086981773376,0.2415928840637207,0.24691036343574524,0.1038668304681778,0.15350115299224854,0.054727520793676376,0.24658675491809845,0.041252944618463516,0.06166389212012291,0.08924894034862518
luonto,0.35311365127563477,-0.007787357084453106,-0.06354118883609772,0.42443549633026123,-0.0034304731525480747,0.03360624983906746,0.4696028530597687,0.33634454011917114,0.14995020627975464,-0.042612411081790924,0.3397935628890991,0.1942315399646759,0.42221540212631226,0.5543279051780701,0.025770848616957664,-0.011666572652757168,0.018451424315571785,-0.10398752242326736,0.4744722843170166,0.4876246154308319,0.6144443154335022,-0.021056024357676506,0.11780225485563278,-0.16127750277519226,-0.0025880008470267057,-0.1831979900598526,0.5234505534172058,0.005739897023886442,0.1554180532693863,-0.08247454464435577,0.11091247200965881,0.07503394037485123,-0.030727557837963104,0.15217189490795135,0.5249351263046265,0.4055037498474121,0.1090230867266655,0.14585401117801666,1.0,0.39350470900535583,0.1443028301000595,0.04565514996647835,0.07489319890737534,0.09900437295436859,0.06192300096154213,-0.17667488753795624,0.3388631045818329,0.23559217154979706,0.046052075922489166,0.2788068950176239,-0.1186312660574913,0.26272568106651306,-0.06880394369363785,-0.02866455353796482,0.3472406566143036,0.22028490900993347,0.5263534784317017,0.42962419986724854,0.10978565365076065,0.3009127974510193,0.20125623047351837,0.42808952927589417,0.09573379158973694,0.13301411271095276,0.32985740900039673,0.477901428937912,-0.1580542027950287,0.056381337344646454,0.062287840992212296,0.16845884919166565,0.3928404152393341,0.07073867321014404,0.2034243792295456,0.18870069086551666,0.5511261820793152
maakunta,0.17924147844314575,0.19095191359519958,0.23994378745555878,0.10702510923147202,0.14327074587345123,0.21640637516975403,0.5190981030464172,0.4764103591442108,0.4371068477630615,0.2366522252559662,0.17953628301620483,0.06288192421197891,0.3232760727405548,0.2532930076122284,0.205510213971138,0.12038391828536987,0.2045799344778061,0.22332178056240082,0.4383772313594818,0.5464792251586914,0.3886241316795349,0.2722953259944916,0.18429511785507202,0.14321620762348175,0.214621901512146,0.15289224684238434,0.403929740190506,0.24343812465667725,0.14245402812957764,0.3827262222766876,0.4892335534095764,0.24745187163352966,0.3726540207862854,0.26270508766174316,0.25809717178344727,0.41075143218040466,0.24312977492809296,0.17964820563793182,0.39350470900535583,1.0,0.3219722509384155,0.25710079073905945,0.23570358753204346,0.2259497493505478,0.36018306016921997,0.047801610082387924,0.38978391885757446,0.2959599196910858,0.02999303862452507,0.4056881070137024,0.2255900353193283,0.5192962884902954,0.3060436546802521,0.17828287184238434,0.28910520672798157,0.22017797827720642,0.29956579208374023,0.2635166645050049,0.48880311846733093,0.5135931372642517,0.48548752069473267,0.25641104578971863,0.018289024010300636,0.4105280339717865,0.5759296417236328,0.5528997778892517,0.27109265327453613,0.11016181856393814,0.20883522927761078,0.4088258147239685,0.26217612624168396,0.3350728154182434,0.2726922333240509,0.3878725469112396,0.349808931350708
muuttaa,0.17331863939762115,0.04696832224726677,-0.04287104681134224,-0.045683618634939194,-0.13252541422843933,0.24711574614048004,0.19200938940048218,0.1755550056695938,0.20152276754379272,-0.08378056436777115,0.14622825384140015,-0.14542250335216522,0.01786438375711441,0.2569423019886017,0.3726482689380646,0.1736828237771988,0.0250814501196146,0.04198658838868141,0.494144082069397,0.22107329964637756,0.11832797527313232,-0.015179511159658432,-0.09088839590549469,-0.15725120902061462,0.03215646371245384,0.2697737514972687,0.1450941264629364,-0.09405004978179932,0.07549235224723816,0.08115702867507935,0.2326715588569641,-0.03718985617160797,0.22491295635700226,-0.04679298773407936,0.1437178999185562,0.195774644613266,-0.030575662851333618,-0.1313229352235794,0.1443028301000595,0.3219722509384155,1.0,0.045250922441482544,0.18386954069137573,-0.03352275863289833,0.5120899677276611,-0.1310347467660904,-0.007214419078081846,0.3918290436267853,-0.02257334440946579,0.1104707270860672,-0.10912754386663437,0.10634937882423401,-0.048736222088336945,-0.02671605534851551,0.5012723803520203,-0.08574207872152328,0.3738268315792084,0.4129079580307007,0.20743760466575623,0.18228000402450562,0.10905790328979492,0.3849726915359497,-0.14476270973682404,0.5557879209518433,0.26525038480758667,0.10434101521968842,-0.05236507207155228,-0.013644631020724773,0.220615953207016,0.1794097125530243,0.07214706391096115,-0.0031156407203525305,0.014815646223723888,0.22058624029159546,0.0681709349155426
napoleon,0.03408295288681984,0.022326305508613586,0.5038008689880371,0.04484505578875542,0.28213152289390564,-0.07742912322282791,0.03388078510761261,0.15897895395755768,0.5539270043373108,0.738459050655365,0.1320452094078064,0.20332683622837067,-0.0773065984249115,-0.09478705376386642,-0.02237750217318535,-0.055819980800151825,0.04145166277885437,0.17636387050151825,-0.11638910323381424,0.22008217871189117,0.1994367390871048,0.09106869250535965,0.7377082109451294,0.7170970439910889,0.02631521224975586,0.05591534823179245,0.07798618078231812,0.16165472567081451,0.019676776602864265,-0.12233048677444458,0.1872216761112213,0.7061653137207031,0.2629084587097168,0.11403442919254303,-0.1437661349773407,0.2265097200870514,0.012356308288872242,-0.0332634337246418,0.04565514996647835,0.25710079073905945,0.045250922441482544,1.0,0.13631492853164673,-0.008667860180139542,0.1103888750076294,0.3810724914073944,0.27314427495002747,0.38693708181381226,0.22556139528751373,-0.024586668238043785,0.20314431190490723,0.4509756565093994,0.38827380537986755,0.3528285622596741,0.2624107897281647,0.2745284140110016,-0.09478531032800674,-0.013031506910920143,0.3109114170074463,0.1257939338684082,0.21313641965389252,-0.034303635358810425,0.07128850370645523,0.11179424822330475,0.2812559902667999,0.2659187316894531,0.03316669166088104,-0.0719604417681694,0.18597272038459778,0.25351062417030334,0.530217707157135,0.5790415406227112,0.1480855643749237,0.3848201334476471,0.10384516417980194
oikeus,0.12059575319290161,0.29361775517463684,0.2728855013847351,0.06860616058111191,0.2558487355709076,0.17033548653125763,0.2800496518611908,-0.091923788189888,0.4396454691886902,0.0951988473534584,0.08052593469619751,-0.061394333839416504,0.14501304924488068,0.152176633477211,0.17343373596668243,0.029140325263142586,0.3199074864387512,0.2873423993587494,0.08563952893018723,0.08996042609214783,0.21888750791549683,-0.024932783097028732,0.17008158564567566,0.052602481096982956,-0.029235677793622017,0.23388929665088654,0.04887780547142029,0.18360818922519684,-0.116356261074543,0.33842724561691284,0.4616735875606537,0.17619718611240387,0.36939144134521484,0.24848191440105438,0.20108655095100403,0.5608562231063843,0.035531435161828995,0.04098702594637871,0.07489319890737534,0.23570358753204346,0.18386954069137573,0.13631492853164673,1.0,0.01291484571993351,0.27409374713897705,-0.05136948451399803,0.022112546488642693,0.1731090396642685,0.3867659270763397,0.2909882068634033,0.07691371440887451,0.13796837627887726,0.11573037505149841,0.3762008547782898,0.0976545587182045,-0.005786317866295576,0.011949817650020123,-0.05966053530573845,0.5413330793380737,0.2948950231075287,0.22168317437171936,0.05562256649136543,0.00886557251214981,-0.01622135564684868,0.3336496353149414,0.17142394185066223,0.23654013872146606,-0.05460512638092041,0.1668325662612915,0.10546349734067917,0.10098156332969666,0.0481710322201252,0.0643358826637268,0.40671396255493164,0.17341579496860504
osa,-0.004008205141872168,0.2247808426618576,0.04334856942296028,0.06481025367975235,0.1311262547969818,0.19426140189170837,0.3453506827354431,0.1369411051273346,0.032186221331357956,-0.03675610572099686,0.019012372940778732,0.14728380739688873,0.3452299237251282,0.07774010300636292,0.046223513782024384,-0.06096464395523071,-0.02974734641611576,0.09830290824174881,0.0400075688958168,0.22691373527050018,0.055928632616996765,0.2311536818742752,-0.0036049208138138056,0.025594228878617287,0.09301017969846725,0.036519721150398254,0.09307799488306046,0.06216000020503998,0.08721238374710083,0.169800266623497,0.17283566296100616,0.02652817964553833,0.13691949844360352,0.3646235167980194,0.2357541173696518,-0.002516495995223522,0.20357726514339447,0.3094339966773987,0.09900437295436859,0.2259497493505478,-0.03352275863289833,-0.008667860180139542,0.01291484571993351,1.0,-0.06591201573610306,-0.05941673368215561,0.05053284764289856,-0.12445167452096939,0.19470921158790588,0.19151125848293304,0.0932263657450676,-0.012785042636096478,0.04775785282254219,0.04568948969244957,-0.0383547767996788,0.025491775944828987,0.0017889851005747914,0.05838732793927193,0.04128842055797577,0.238559752702713,0.021875280886888504,-0.04780591279268265,0.06729752570390701,0.06457402557134628,0.10369805991649628,0.14139169454574585,0.16184020042419434,-0.027400026097893715,-0.009478917345404625,0.12595409154891968,-0.07945745438337326,0.05965586006641388,0.11327078193426132,0.0221022330224514,0.10537312924861908
perustaa,0.0509176142513752,0.010863733477890491,0.2042098045349121,0.027362434193491936,-0.09472494572401047,0.2869056165218353,0.20306921005249023,0.3362763524055481,0.2828389108181,-0.002251995261758566,-0.05139901861548424,0.18813592195510864,0.10765963792800903,0.062446750700473785,0.4980919659137726,0.3091250956058502,0.29292190074920654,0.35957810282707214,0.40776684880256653,0.18872487545013428,0.2958957254886627,0.27568545937538147,-0.03939823433756828,-0.035696838051080704,0.12851478159427643,0.4328228235244751,0.22341108322143555,0.13132452964782715,0.33772119879722595,0.31681960821151733,0.2844322919845581,-0.013709845952689648,0.4607716202735901,-0.012782122939825058,0.2295253872871399,0.23532769083976746,0.009937995113432407,-0.04961511120200157,0.06192300096154213,0.36018306016921997,0.5120899677276611,0.1103888750076294,0.27409374713897705,-0.06591201573610306,1.0,-0.09808956831693649,0.11660152673721313,0.41943684220314026,-0.016198502853512764,0.088827945291996,0.1276364028453827,0.30739590525627136,0.1427001804113388,0.09756577759981155,0.45682254433631897,0.018255019560456276,0.4868409335613251,0.36109668016433716,0.41831448674201965,0.35009363293647766,0.462384968996048,0.42119404673576355,-0.12993453443050385,0.5104723572731018,0.4349590539932251,0.25080153346061707,0.11039381474256516,0.13142652809619904,0.1877927929162979,0.07465778291225433,0.0450860820710659,0.028673024848103523,0.18657508492469788,0.4144858717918396,0.0760842114686966
pietari,-0.031532496213912964,0.13702216744422913,0.4319533705711365,-0.08345927298069,0.4358941316604614,-0.22760310769081116,-0.2400476038455963,-0.19158004224300385,0.026872290298342705,0.6556484699249268,0.12024065852165222,0.04450516402721405,-0.22959986329078674,-0.012583978474140167,-0.2409735471010208,-0.26980626583099365,0.03819712623953819,0.3503514528274536,-0.2560146450996399,0.0171170923858881,-0.012254392728209496,0.0024995231069624424,0.4320718050003052,0.49169060587882996,-0.07744786143302917,-0.08161237835884094,-0.005961923394352198,0.1323491781949997,-0.3246711492538452,-0.018296731635928154,-0.004262672737240791,0.5363975763320923,0.04949136823415756,-0.007368975318968296,-0.2241588532924652,0.005774225573986769,-0.015411483123898506,-0.18882305920124054,-0.17667488753795624,0.047801610082387924,-0.1310347467660904,0.3810724914073944,-0.05136948451399803,-0.05941673368215561,-0.09808956831693649,1.0,0.24462777376174927,-0.04326416179537773,0.21813054382801056,-0.21574129164218903,0.4424300789833069,0.05529111251235008,0.17767447233200073,0.03856518119573593,-0.1417250782251358,0.12268920242786407,-0.2941782772541046,-0.23747307062149048,-0.04200926423072815,0.03809820115566254,0.04455005005002022,-0.2863354980945587,0.4242594838142395,-0.05863121896982193,-0.06929974257946014,-0.15111321210861206,0.08376672863960266,-0.27893882989883423,-0.09159040451049805,0.08330088108778,0.1925794929265976,0.13953836262226105,0.2260555773973465,0.08149419724941254,0.0024575483985245228
puhe,0.28310930728912354,-0.04707694426178932,0.24375401437282562,0.49637678265571594,0.2112407237291336,-0.03300929442048073,0.29138174653053284,0.2764701545238495,0.1305772364139557,0.29224666953086853,0.3709023892879486,0.3589339256286621,0.25091758370399475,0.16343151032924652,-0.19627955555915833,0.09243632853031158,0.371568888425827,0.10691867768764496,0.15725083649158478,0.36889612674713135,0.4607875645160675,0.31744590401649475,0.20803827047348022,0.13574360311031342,-0.04976732283830643,-0.08525282889604568,0.5122145414352417,0.5353891849517822,0.14729154109954834,0.27476638555526733,-0.06534932553768158,0.34861329197883606,0.19605876505374908,0.4400668740272522,0.28422319889068604,0.42041683197021484,0.42334234714508057,0.23255780339241028,0.3388631045818329,0.38978391885757446,-0.007214419078081846,0.27314427495002747,0.022112546488642693,0.05053284764289856,0.11660152673721313,0.24462777376174927,1.0,0.10347454249858856,0.2960873544216156,0.1543140411376953,0.49554863572120667,0.35900160670280457,0.4397852420806885,0.052392054349184036,0.04848427325487137,0.4688042998313904,0.14132671058177948,0.28514620661735535,0.4552379250526428,0.36983567476272583,0.33366599678993225,0.11042499542236328,0.3212864398956299,0.1478945016860962,0.3620293438434601,0.5011150240898132,0.026629338040947914,0.025974689051508904,0.0025513924192637205,0.271365225315094,0.4395577013492584,0.2716090977191925,0.46087366342544556,0.21727561950683594,0.3118092715740204
puolustaa,-0.07073064893484116,-0.08945043385028839,0.13092009723186493,-0.1498025357723236,-0.16559714078903198,0.09185876697301865,0.15247590839862823,0.1962372362613678,0.33798497915267944,0.20308029651641846,0.0651005432009697,0.06599736958742142,-0.01601623371243477,0.32965537905693054,0.2599632740020752,0.41614651679992676,-0.1164935976266861,0.07826974987983704,0.4316215515136719,0.3801563084125519,0.2770146131515503,-0.05410711094737053,0.24475300312042236,0.1737900972366333,-0.10432777553796768,0.24734918773174286,0.24110636115074158,0.0631793960928917,0.27114197611808777,-0.04443761706352234,0.037061143666505814,0.258726567029953,0.1797422170639038,0.01832515001296997,0.08678346872329712,0.37987110018730164,-0.09830889105796814,-0.14314121007919312,0.23559217154979706,0.2959599196910858,0.3918290436267853,0.38693708181381226,0.1731090396642685,-0.12445167452096939,0.41943684220314026,-0.04326416179537773,0.10347454249858856,0.9999999403953552,0.07300164550542831,-0.03952024504542351,-0.0004002393689006567,0.2618943154811859,0.1539348065853119,0.013668432831764221,0.6769710779190063,0.09994455426931381,0.4493313729763031,0.402553528547287,0.24896539747714996,0.2977590262889862,0.2867041826248169,0.3369327485561371,-0.09911002963781357,0.3362445533275604,0.22885853052139282,0.13241682946681976,-0.1527853012084961,-0.11172649264335632,0.09572315961122513,0.048796895891427994,0.1966450959444046,0.22392575442790985,0.16990752518177032,0.3342148959636688,0.18184006214141846
