,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
26,kalladt,0.913,period,0.756,upkommit,0.735,jemvigt,0.712,anslagsfråga,0.676,bankakt,0.502,spanmålsimport,0.448,påpekning,0.475
27,fördärf,0.913,förbittring,0.755,stål,0.735,minnespenning,0.712,likstämmighet,0.676,ränteutgift,0.502,indränkningsämnen,0.448,sammanställning,0.474
28,iver,0.912,döben,0.755,sammanstämma,0.735,historieskrifvare,0.711,svepskäl,0.676,rumstedts,0.501,vexternas,0.446,åskådliggörande,0.474
29,hylla,0.912,plundring,0.754,känflan,0.734,rationell,0.711,telegrafförbindelse,0.675,mälarprovinsernas,0.501,förhållande,0.446,skördeförhållanden,0.474
30,trettio,0.911,communication,0.753,underskrift,0.734,framträdande,0.71,gränsorne,0.675,bankverksamhet,0.501,diktart,0.445,kvalitativ,0.473
31,tel,0.911,utslag,0.753,emi,0.733,tvistighet,0.71,adelén,0.675,tulluppbörd,0.5,handelsbalans,0.444,naturvidrig,0.473
32,afgöra,0.911,orsaka,0.752,återföra,0.733,löpning,0.71,upfyld,0.675,riksdagsfråga,0.5,utfodringsförsök,0.444,vexternas,0.473
33,wälsignelse,0.91,barbar,0.752,upfyld,0.732,nationalrepresentation,0.71,åsigtcr,0.675,varuutbyte,0.5,oförnekligen,0.443,handelsbalans,0.473
34,bröllop,0.91,upfylt,0.752,upfylt,0.732,interess,0.709,auctorn,0.675,prisreduktion,0.5,jemnförelsen,0.443,bankakt,0.472
35,ck,0.91,förlika,0.752,försämra,0.732,halftimma,0.709,uppskofvet,0.674,riksdagsförhandlingarne,0.5,hånseende,0.443,löftesed,0.472
