,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
34,tempel,0.754,fadrens,0.642,försa,0.525,oranien,0.449,canino,0.447,nytorv,0.462,priusarne,0.47,fjortondes,0.489
35,fordom,0.754,förbön,0.641,thron,0.524,wlv,0.449,prius,0.447,glucksburg,0.461,nung,0.47,umbertos,0.488
36,hjärta,0.754,stridsman,0.641,fista,0.523,jupiter,0.449,swor,0.447,hårfagers,0.46,knngen,0.469,praktälskande,0.488
37,wärdig,0.753,dyrkan,0.64,grift,0.523,anförvandter,0.448,bigtfader,0.447,kapitolium,0.46,alcantara,0.468,amadeos,0.488
38,förnöjelse,0.752,gunstling,0.639,sträck,0.522,genius,0.448,louisa,0.446,vii,0.46,bonifacius,0.467,hårfagers,0.487
39,huld,0.752,dill,0.639,sorglig,0.521,ärke,0.448,jaha,0.446,konge,0.458,kronprins,0.466,bonifacius,0.487
40,styra,0.751,strömma,0.638,stygd,0.52,inr,0.448,bomba,0.445,arkadien,0.458,amadeos,0.466,tolftes,0.486
41,röna,0.751,wärdig,0.638,törsta,0.52,iwan,0.447,jerome,0.445,dödsläger,0.457,oakar,0.466,clotilda,0.486
42,offer,0.75,fluk,0.637,helga,0.52,israelit,0.447,skolkamrat,0.445,lagerkröna,0.457,fjortondes,0.464,lofve,0.486
43,dyrkan,0.748,kejsar,0.637,kungvres,0.519,maximilian,0.446,storhertig,0.445,xils,0.456,ärkehärtig,0.464,behanzin,0.485
44,stoft,0.748,ärfva,0.637,tidt,0.519,kurfurste,0.446,lilje,0.445,rådsbord,0.456,alphonso,0.463,sinaia,0.485
45,sjal,0.747,anropa,0.636,cdra,0.518,grefskap,0.446,pau,0.444,knekt,0.456,xlv,0.463,iils,0.484
46,thron,0.747,swärd,0.636,altare,0.517,folkmöte,0.446,jatt,0.444,adoption,0.454,unyoro,0.462,anakreon,0.484
47,frögd,0.746,nod,0.636,böd,0.517,afkomling,0.445,ilans,0.444,reuss,0.454,johans,0.461,xviii,0.484
48,belöna,0.745,smärta,0.636,kungires,0.516,enväldig,0.445,glucksburg,0.444,prius,0.454,menelek,0.461,prinsarue,0.483
49,sorg,0.744,lagra,0.634,dine,0.516,upphöjelse,0.445,lagerkröna,0.443,dragarbrunnsgatorna,0.453,midas,0.461,menelek,0.483
50,anda,0.743,tigga,0.633,landtgärd,0.516,ponte,0.445,sachsen,0.443,dou,0.451,konunga,0.461,mwanga,0.482
51,tolka,0.743,dränka,0.633,henne,0.516,rothschild,0.444,angusta,0.443,nung,0.45,trettondes,0.46,vapenbrödraskap,0.48
52,dill,0.743,hwarpa,0.633,förgå,0.515,tärna,0.444,farfar,0.442,regeringsår,0.45,lejonhjerta,0.46,elftes,0.48
53,norden,0.742,agg,0.633,ftin,0.515,stamfar,0.444,korning,0.442,renatus,0.45,bomba,0.459,alfonsos,0.479
54,hjelte,0.742,sucka,0.633,häpen,0.515,nikolai,0.443,talleyrands,0.44,korning,0.449,praktälskande,0.459,priusarne,0.479
55,glädje,0.742,nätz,0.631,låga,0.515,infanteriregemente,0.443,furste,0.439,ladulås,0.449,ludvid,0.459,minno,0.478
56,blodig,0.741,förmätt,0.631,stydda,0.515,segerrik,0.443,lifegna,0.439,magasinsgatorne,0.448,prinsame,0.458,sabelskrammel,0.478
57,werld,0.741,gior,0.631,halsa,0.515,iif,0.443,handslag,0.439,ryttarestaty,0.447,augustenburgska,0.458,kungason,0.477
58,opp,0.741,tjenare,0.631,helgon,0.514,mähren,0.442,cumberland,0.438,krigskamrat,0.447,hohenschwangau,0.458,bomba,0.477
59,afgrund,0.74,offra,0.63,krigshär,0.514,version,0.442,ludvic,0.438,habsburg,0.447,valdemar,0.457,sparta,0.477
60,frid,0.74,krigshär,0.63,förbön,0.513,fogeln,0.442,näwäl,0.438,thyra,0.447,fjerdes,0.457,1532,0.476
61,härda,0.739,tack,0.63,boja,0.513,riddarholmskyrkan,0.442,bou,0.437,niondes,0.446,preusen,0.457,napo,0.476
62,mänsklighet,0.739,wördar,0.629,fosterbygd,0.512,tungomål,0.441,sonhustru,0.437,umberto,0.446,farao,0.457,jeröme,0.475
63,hjälte,0.738,flärd,0.629,tjenare,0.511,oförgätlig,0.441,kungens,0.437,eugöne,0.445,valhalls,0.456,carols,0.475
64,trampa,0.738,wände,0.627,norden,0.511,ernst,0.441,sidohugg,0.437,lejonhjerta,0.445,luitpold,0.456,originalporträtt,0.474
65,nalkas,0.737,herrans,0.627,kämpe,0.511,adoptera,0.441,clemens,0.436,johans,0.445,kejsarkrona,0.455,knng,0.474
66,fräta,0.737,kräfwer,0.626,fjäl,0.511,sale,0.441,zigenare,0.436,knng,0.444,rung,0.455,konunga,0.474
67,spä,0.737,alstad,0.626,välsignelse,0.51,terade,0.44,hafveri,0.436,folkkär,0.444,carols,0.454,gjellerup,0.474
68,rädda,0.737,gus,0.626,wördad,0.51,hoga,0.44,monza,0.435,earls,0.444,förmyndareregering,0.454,tordenskiold,0.474
69,tack,0.736,favorit,0.625,gemål,0.51,villa,0.44,genial,0.435,heler,0.444,sinaia,0.454,tronkandidatur,0.474
70,blid,0.735,lier,0.625,gunstling,0.508,tilständet,0.44,sonson,0.435,oranien,0.444,clotilda,0.453,stormaktstid,0.473
71,ätt,0.735,frögd,0.624,halfannan,0.508,moa,0.44,maximilian,0.435,dauphin,0.444,nåde,0.452,drottnin,0.473
72,lösen,0.734,förbittra,0.624,offra,0.507,skil,0.439,risbastu,0.434,förmyndareregering,0.444,gliicksburg,0.452,exkonung,0.473
73,städja,0.734,helgon,0.624,wise,0.507,stormäktigste,0.439,rego,0.434,noget,0.444,prinsarno,0.451,guldskrift,0.473
74,pragt,0.733,styra,0.624,scr,0.507,inviga,0.438,rusthällaren,0.434,adalbert,0.443,corvo,0.451,gliicksborg,0.472
75,brinna,0.733,kärr,0.623,lier,0.507,paez,0.438,augustus,0.434,thronföljare,0.443,amadeo,0.451,breussen,0.472
76,egennytta,0.732,fjäl,0.622,hyllning,0.507,låsa,0.438,marguerite,0.434,kungarike,0.443,kudvig,0.45,bovo,0.472
77,lärår,0.732,förfluten,0.622,ilning,0.506,göthgatau,0.437,kohlhaas,0.434,jerome,0.442,lefveropen,0.45,konungeu,0.471
78,tärar,0.732,utgjuta,0.621,herran,0.506,gunstling,0.437,witherington,0.434,kristiansborgs,0.442,ryttarstaty,0.45,1564,0.47
79,märt,0.731,fordom,0.621,thronen,0.506,skida,0.437,oude,0.433,orléanska,0.442,eugéns,0.45,favorithäst,0.47
80,ljud,0.731,ivel,0.621,alting,0.506,nådigste,0.437,praktexemplar,0.433,hurrande,0.442,alfonso,0.45,preusen,0.47
81,ward,0.731,välsignelse,0.62,försoning,0.506,algierista,0.437,förlofning,0.433,riddarslag,0.442,napo,0.449,ils,0.47
82,mild,0.731,ynnest,0.62,warmaste,0.505,kejsardöme,0.436,herbin,0.433,tronföljare,0.441,silfverbröllopsfest,0.449,orleanske,0.47
83,härlighet,0.73,sans,0.62,acki,0.505,regera,0.436,moscau,0.433,bestigande,0.441,karol,0.449,bonlangers,0.47
84,hjertat,0.73,verld,0.619,trefnad,0.504,barrikad,0.436,målås,0.433,galataffel,0.441,kejsare,0.449,balduins,0.47
85,dyr,0.73,prints,0.619,nedkalla,0.504,drottninge,0.436,osear,0.433,bordsgranne,0.44,hjelle,0.448,tiberius,0.469
86,wägat,0.729,härlighet,0.619,nyfödd,0.504,förmätning,0.436,fastspikad,0.433,smörbröd,0.44,sopliia,0.448,oificerare,0.469
87,galla,0.729,strå,0.619,yä,0.504,diska,0.436,hessen,0.433,arfving,0.439,margherita,0.447,hohenschwangau,0.469
88,plär,0.728,tempel,0.619,tyranni,0.504,lutzen,0.435,sader,0.432,georgios,0.439,wiirttemberg,0.446,kalakauas,0.468
89,tänkesätt,0.728,förswinner,0.619,flägtingar,0.503,laudon,0.435,hjetta,0.432,knäfall,0.438,sparta,0.446,kejsarkrona,0.467
90,tidig,0.727,feck,0.618,wasen,0.503,garl,0.435,paz,0.432,salomo,0.438,galadiner,0.446,kolumbus,0.467
91,vi,0.727,warning,0.618,sucka,0.503,vicepresident,0.434,lustflott,0.432,dovisa,0.438,johansgade,0.445,wiirtemberg,0.466
92,lager,0.727,boch,0.618,fosterjord,0.502,wendes,0.434,lucien,0.432,baierske,0.438,potentat,0.445,travestering,0.466
93,wett,0.727,marka,0.617,fosterland,0.502,tillbe,0.434,antonio,0.432,rené,0.438,konun,0.445,sigismund,0.465
94,himla,0.725,beswara,0.617,huld,0.502,förebild,0.434,arfprins,0.432,atelierbyggnaden,0.437,leontes,0.444,menelik,0.465
95,fägnad,0.725,ferdinand,0.617,wälmåga,0.502,förrädare,0.434,viktoria,0.432,xviii,0.436,valin,0.444,hädangång,0.464
96,lif,0.725,rättfärdighet,0.617,biand,0.501,omar,0.434,förrädde,0.432,fjerdes,0.436,lofve,0.444,prius,0.464
97,dyrka,0.725,tyrann,0.616,ina,0.501,grey,0.434,emoltog,0.431,glucksborg,0.436,bajern,0.444,sachsenweimar,0.463
98,graf,0.724,herren,0.616,wandt,0.501,huss,0.433,brudgum,0.431,hohenzollern,0.436,femtondes,0.444,rani,0.463
99,ynnest,0.723,hierta,0.616,framhärda,0.501,flade,0.433,lngland,0.431,arfprins,0.436,habsburg,0.443,tusenstämmigt,0.463
