,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
86,gull,0.83,fördölja,0.573,förbundsdag,0.477,räddningsmedel,0.454,vexternas,0.421,groom,0.422,försvarsanstalt,0.41,lönster,0.408
87,hjord,0.83,trött,0.573,oafhängighet,0.477,afspegla,0.454,innerlighet,0.421,vulgus,0.421,sachalin,0.41,tremaktsförbundets,0.408
88,idel,0.83,barbari,0.573,stämpling,0.477,amerikanerne,0.454,äregirighet,0.421,såwal,0.421,balfön,0.41,finansstyrelse,0.408
89,sur,0.83,terne,0.573,barne,0.477,ändlig,0.454,återlifva,0.421,sjerran,0.421,varutillförsel,0.409,våckt,0.408
90,modig,0.83,äckla,0.573,uppwäcka,0.477,fenomener,0.454,underlägsenhet,0.421,frasmakeri,0.421,qvarblifna,0.409,frälsade,0.408
91,lapp,0.83,stillhet,0.573,tnom,0.476,vänlighet,0.454,uthungra,0.42,afvändt,0.421,lockelsemedel,0.409,clemences,0.408
92,bäda,0.83,elda,0.573,upphöjning,0.476,individuell,0.453,sjelfmedvetande,0.42,förmultning,0.421,jesås,0.409,aflägsnadt,0.408
93,förn,0.83,nödtorftig,0.572,förhatlig,0.476,milieu,0.453,faction,0.419,innersta,0.421,ellesmere,0.409,öppnado,0.407
94,öfwerflöd,0.83,idoghet,0.572,endaste,0.476,krisi,0.453,aftager,0.419,cirkulationsmedel,0.42,tillwinnande,0.409,periferiska,0.407
95,odygd,0.83,sate,0.572,jordklot,0.475,mythologi,0.453,betråffar,0.419,slottsbyggnad,0.42,germanism,0.409,rottråd,0.406
96,födelse,0.829,omwärdnad,0.572,aflägsen,0.475,sympati,0.453,trollslag,0.419,fenicier,0.42,folkstammarne,0.409,uppskakning,0.406
97,plåga,0.829,afunda,0.572,werkstäder,0.475,tolerans,0.453,styrdt,0.419,sydslav,0.42,balkanfrågan,0.408,bukhinna,0.406
98,fager,0.829,solf,0.571,wärk,0.475,politissa,0.452,intrassla,0.418,statssystem,0.42,negerstam,0.408,förgallra,0.406
99,sid,0.829,folck,0.571,idoghet,0.475,omåttlig,0.452,skyddsvärn,0.418,störsla,0.42,blodutgjutning,0.408,siikert,0.406
