,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
36,hämma,0.825,magters,0.696,förelag,0.609,misinöje,0.523,werkcligen,0.461,matinée,0.453,galaföreställning,0.503,ultimoregleringen,0.472
37,arén,0.824,giorde,0.695,kongress,0.609,twiswel,0.523,förutseende,0.461,gästroler,0.453,teatertrupp,0.502,sällskapsspektakel,0.472
38,wänga,0.824,styrelse,0.695,armöen,0.609,härvaro,0.522,htvartill,0.461,skuggrädsla,0.453,séance,0.502,bröllopsafton,0.471
39,tulle,0.824,lärjunge,0.695,anhällit,0.608,intereste,0.522,förespegling,0.46,recett,0.452,operettsällskap,0.501,musikdrama,0.471
40,förfarande,0.824,ådagalägga,0.695,orättwisa,0.608,kallsinnighet,0.522,knalleffekt,0.46,begrepp,0.452,seance,0.5,arenateater,0.471
41,menn,0.824,preusen,0.695,inskränkning,0.608,lystnad,0.521,resonnera,0.46,zetterholms,0.452,associationssällskap,0.5,bestialisk,0.469
42,föresats,0.824,äterkalla,0.694,öfwergifwa,0.608,carakter,0.521,skaplig,0.46,konstridning,0.451,gästroll,0.499,niniche,0.468
43,ingalunda,0.823,opposition,0.694,utlätande,0.608,menniffan,0.521,oppositionstidning,0.459,koncert,0.45,lindans,0.499,salamonsky,0.468
44,narwarande,0.823,wärdiga,0.694,envojé,0.607,motsägelse,0.521,arghet,0.459,solodans,0.449,spektakler,0.499,lindans,0.468
45,begärelse,0.823,återföra,0.694,oenighet,0.607,ständaktighet,0.52,fremlingarne,0.459,societetsspektakel,0.448,gästspel,0.498,vingud,0.468
46,höflighet,0.823,inläta,0.694,förtrogen,0.606,reformera,0.519,olvifvelaktigt,0.459,lärospån,0.448,dagmarteatern,0.498,ibsenska,0.468
47,unge,0.823,upror,0.693,commendanten,0.606,foglighet,0.519,warelfe,0.459,maskeradbal,0.448,victoriateatern,0.496,minnea,0.467
48,därutinnan,0.823,bayern,0.692,manifest,0.606,entusiasm,0.519,blodtörst,0.459,förståsigpåare,0.448,festföreställning,0.495,köpeuppdrag,0.467
49,osanning,0.822,wärdighet,0.69,warning,0.606,bestydd,0.519,konkret,0.459,fixstjerna,0.447,carlsbalen,0.493,barnföreställning,0.467
50,orimlig,0.822,förblifwer,0.69,upprepa,0.605,uplysta,0.519,öfwcrtyga,0.458,anbefallning,0.447,militärkonsert,0.493,sener,0.466
51,engeland,0.822,omnämna,0.69,stämpling,0.605,asigter,0.519,öfwerdrifna,0.458,recettagaren,0.447,middagsföreställning,0.492,essipoff,0.466
52,hwarannan,0.822,nödwändigheten,0.69,frimodighet,0.605,felsteg,0.518,krass,0.458,sörhoppning,0.447,séjour,0.492,oöf,0.466
53,annar,0.822,samtycke,0.689,reform,0.605,glädjefull,0.518,järtecken,0.457,soiréer,0.446,soiree,0.492,kammarmusik,0.465
54,gilla,0.822,biständ,0.689,inkast,0.605,ffrifteligen,0.517,spådom,0.457,circus,0.446,premieren,0.491,hippodrom,0.465
55,fatta,0.822,åberopa,0.689,förslag,0.605,diversion,0.517,exekutör,0.457,trollkonst,0.445,variété,0.489,viljeansträngning,0.465
56,förbehålla,0.821,besluta,0.688,hemställa,0.605,motvilja,0.516,vilseledande,0.457,återuppträdande,0.445,årskonsert,0.489,koncert,0.465
57,bekänna,0.821,trouppar,0.687,medbroder,0.604,wänffap,0.516,hilde,0.457,sällskapsspektakel,0.445,trollkonstnär,0.489,galarepresentation,0.465
58,inbillning,0.82,tractaten,0.687,national,0.604,befästat,0.515,nansin,0.456,nistrarne,0.445,spektaklerna,0.488,känsloutbrott,0.465
59,wanner,0.82,preussisk,0.687,beredwillighet,0.603,hedning,0.515,omskrifna,0.456,erinring,0.445,förköpspris,0.488,penningförlust,0.464
60,siq,0.82,älstade,0.687,motarbeta,0.603,retelse,0.515,messias,0.456,oinvigd,0.444,abonnementskonsert,0.487,teaterföreställning,0.464
61,dtt,0.819,garantera,0.686,hedning,0.603,undanbedt,0.515,sinlig,0.456,matiné,0.444,höstfest,0.487,concerten,0.464
62,sultan,0.819,stridighet,0.686,ädagalagt,0.603,motständ,0.514,förutsägelse,0.456,mimisk,0.444,hippodrom,0.487,tden,0.464
63,hwi,0.819,test,0.686,engeland,0.603,demagogisk,0.514,skrämsel,0.456,körpersonal,0.444,engelbrechtska,0.487,tyekes,0.463
64,förtrycka,0.819,ynnest,0.686,oriktig,0.603,möjeligit,0.513,härdhet,0.456,balettsällskap,0.444,tourné,0.486,ranftska,0.463
65,gif,0.818,corpsen,0.686,fruktlös,0.602,beswarades,0.513,medgifwanden,0.455,skrattsalfvor,0.444,matine,0.485,folkföreställning,0.462
66,tryta,0.818,snara,0.685,sramgäng,0.602,darföre,0.513,ofördragsamhet,0.455,öpning,0.443,lindansning,0.484,kyrkokonsert,0.462
67,dumhet,0.818,trägen,0.685,ständerne,0.601,furore,0.513,samvetssak,0.455,grandios,0.442,societetsspektakel,0.484,rollfack,0.461
68,stundom,0.818,oföränderlig,0.685,bitterhet,0.601,wäckta,0.513,sakra,0.455,soiré,0.441,meiningarnes,0.483,skämtsamhet,0.461
69,werka,0.818,ädagalagt,0.685,rycktet,0.601,förflaget,0.512,förbundsråd,0.455,spellista,0.441,folkkonsert,0.483,spelraseri,0.461
70,trösta,0.818,önffan,0.685,ofördelaktig,0.601,hjälpa,0.512,äsigler,0.455,krumsprång,0.441,soiréen,0.483,drnna,0.461
71,ogrundad,0.818,warning,0.685,ästadkomma,0.601,förmedling,0.512,berättelserne,0.455,osannolikhet,0.441,blumenfeld,0.483,klosterlik,0.46
72,gunst,0.818,bekantskap,0.685,rytzland,0.601,kontraproposition,0.512,ungdomsfrisk,0.455,lindans,0.441,ladugårdslandskyrkan,0.482,btackars,0.46
73,bestä,0.818,uprätta,0.684,makterne,0.601,ensidighet,0.512,upstiga,0.454,concert,0.44,teatera,0.482,syndfullhet,0.46
74,derwid,0.818,efterträdare,0.684,bätre,0.601,grey,0.511,osannolikhet,0.454,fiasco,0.439,generalrepetition,0.482,sjusofvare,0.46
75,förordnande,0.817,böhmen,0.684,uplysta,0.601,otacksamhet,0.511,förebåda,0.454,scene,0.439,houcke,0.481,artistpersonal,0.46
76,längtan,0.817,fäkta,0.684,hoswet,0.601,rådplägning,0.511,affärsverksamhet,0.454,matine,0.438,arenateater,0.48,soiréer,0.46
77,befalla,0.817,utomordentlig,0.684,castlereagh,0.601,eftertrycklig,0.51,foliant,0.454,skeptisk,0.438,concerter,0.48,sjelfmedvetna,0.459
78,talan,0.817,gifna,0.684,proposition,0.6,omintetgöra,0.51,ifwen,0.454,härli,0.438,cirkus,0.479,rampfeber,0.459
79,räda,0.816,ätgärd,0.684,anmaning,0.599,anklagelse,0.51,hårdnackenhet,0.454,gomorrha,0.438,teatralisk,0.479,gasåtgång,0.459
80,nägor,0.816,nuwarande,0.683,protest,0.599,uplysningen,0.51,dementi,0.454,totalintryck,0.437,kassapjes,0.479,konstridning,0.459
81,oförrätt,0.816,oriktig,0.683,oförsigtig,0.598,ohygglighet,0.509,obillighet,0.454,orgelkonsert,0.437,orkesterkonsert,0.478,carlsbalen,0.459
82,styrelse,0.816,czar,0.682,ministär,0.598,förnedring,0.509,färgläggning,0.454,seemann,0.437,matinéen,0.478,musiknöje,0.459
83,gudö,0.816,engeland,0.682,grymhet,0.597,upphäfwandet,0.509,brutalitet,0.454,kyrkokonsert,0.437,folketheatret,0.477,baucis,0.458
84,krypa,0.816,tjenande,0.681,ärhällit,0.597,calatrava,0.509,förslappa,0.454,gifvos,0.437,aulinska,0.477,meiningarnes,0.458
85,warse,0.816,förtrogen,0.681,förlikning,0.597,förmo,0.509,skepelse,0.454,övertygelse,0.436,folkteater,0.477,osympatisk,0.458
86,upfylla,0.816,folkflag,0.681,tadla,0.597,stratford,0.508,sentera,0.454,bortblanda,0.436,teatersällskap,0.476,teatertrupp,0.458
87,förnämlig,0.816,förädling,0.681,högmögende,0.597,enständig,0.508,fölgd,0.453,läderlappen,0.435,galaspektakel,0.476,teaterbesök,0.458
88,hjälpa,0.816,uplysningen,0.681,häpnad,0.597,hätskhet,0.508,bätre,0.453,witnesbörd,0.435,circus,0.475,skurkaktighet,0.458
89,giöra,0.816,uste,0.681,mitzbruk,0.597,muselman,0.508,mänsklig,0.453,vitnesbörd,0.435,bröllopstripp,0.475,ovetenhet,0.458
90,upsät,0.815,förolämpa,0.681,högfärd,0.597,wanstap,0.508,öfverflödet,0.452,orientera,0.435,lorensbergs,0.475,operadirektionen,0.457
91,mili,0.815,declaration,0.68,syftning,0.596,handelsfördrag,0.508,deklamatorisk,0.452,liem,0.434,folketeatret,0.474,konstberidaresällskapet,0.457
92,uttrycka,0.815,hungersnöd,0.68,krigsrustning,0.596,bugning,0.508,förderflighet,0.452,selinderska,0.434,snjetter,0.474,omdömeslös,0.457
93,intränga,0.815,rystland,0.68,kalender,0.596,misstankan,0.508,sorglöshet,0.451,skrymtaktig,0.434,gifvos,0.474,soareen,0.456
94,brista,0.815,famillen,0.68,widtagit,0.596,partianda,0.507,måklén,0.451,akrobatisk,0.434,niniche,0.474,victoriateatern,0.456
95,utmärkt,0.814,hedning,0.68,uttrycklig,0.596,theori,0.507,genkärlek,0.451,debut,0.434,maskeradbal,0.473,elfforska,0.456
96,trygg,0.814,anförare,0.679,sages,0.596,intäg,0.507,ovigtig,0.451,dessförutan,0.434,inbillningssjuk,0.473,pinohistoria,0.456
97,anfall,0.814,befalte,0.679,almänheten,0.596,stybb,0.507,ähörarnes,0.45,antydning,0.433,arbre,0.473,coxeys,0.456
98,wörda,0.814,täflan,0.679,beskyllning,0.595,obetänksamhet,0.507,urstiljning,0.45,läslust,0.433,novanderska,0.473,sjelfmordsförsöket,0.455
99,gynnare,0.814,förunna,0.679,straffbar,0.595,ingifver,0.507,lustbarhet,0.45,popularisera,0.433,ballonguppstigning,0.472,associationssällskap,0.455
