,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
34,äckta,0.644,kunt,0.566,böta,0.543,gulden,0.438,maximibelopp,0.439,preglas,0.512,myntadt,0.524,omyntadt,0.508
35,famina,0.643,tredubbel,0.566,fw,0.543,statspapper,0.436,riksgäldssedel,0.438,mulär,0.511,rexlar,0.524,ycxlar,0.507
36,34,0.642,sterling,0.565,2500,0.541,naturalier,0.436,brutto,0.437,kuponer,0.509,omyntad,0.523,resekreditiver,0.502
37,44,0.642,kopparmynt,0.565,gängbar,0.541,ethundrade,0.436,bauko,0.437,statsobligation,0.508,omyntadt,0.522,ksper,0.502
38,skålpund,0.642,3000,0.564,subsidier,0.54,penny,0.435,specie,0.437,invisning,0.508,plåtmynt,0.522,inkasse,0.501
39,wedergallning,0.642,femtio,0.563,stilling,0.537,inlagdt,0.434,derutöfwer,0.436,räntebärande,0.508,skiljemynt,0.521,måttoch,0.5
40,ränna,0.642,innestä,0.563,upplupen,0.536,diskontera,0.433,postarfvodet,0.435,kreditpapper,0.506,boningsort,0.519,postreinissvexlar,0.5
41,ian,0.641,interesse,0.562,proportionera,0.535,dyrbarhet,0.431,5ooo,0.433,finsilfver,0.506,utlärdar,0.518,silfversaker,0.497
42,snus,0.641,skill,0.561,kunt,0.534,afdragas,0.431,hwareinot,0.433,myntslag,0.505,resekreditiv,0.517,vexel,0.497
43,91,0.64,150,0.558,250,0.533,kurant,0.431,guld,0.433,wexlarne,0.505,postremissvcxlar,0.514,vexiar,0.496
44,80,0.64,specie,0.557,169,0.531,transportsedel,0.43,redbarheter,0.432,kreditbref,0.505,baljer,0.514,baljer,0.494
45,47,0.64,ridaler,0.556,förhöjning,0.531,folkvisa,0.429,myntsort,0.432,resekreditiv,0.503,vexel,0.512,myntplåtar,0.493
46,make,0.638,förhöja,0.555,återstå,0.53,enge,0.429,banknot,0.431,betalningsmedel,0.503,resekreditlv,0.512,myntslag,0.492
47,silswer,0.637,operahus,0.555,utbyte,0.53,guldmynt,0.429,snmma,0.431,värdemätare,0.502,resekreditiver,0.511,börspaltser,0.492
48,jaeobi,0.635,köpeskilling,0.553,1600,0.529,temporär,0.429,sedel,0.43,postremissvexiar,0.501,yexlar,0.509,resekreditlv,0.491
49,aeeorderas,0.635,200,0.553,ärer,0.529,silfwermynt,0.428,397,0.429,kreditbank,0.501,mynta,0.507,mynta,0.489
50,banquen,0.635,rival,0.552,hwartdera,0.528,legitimist,0.428,invexling,0.429,utbetaldt,0.501,röper,0.506,rexlar,0.489
51,lill,0.635,600,0.552,beräkna,0.525,agio,0.426,skiljemynt,0.427,resekreditiver,0.5,inkasse,0.505,voxlar,0.488
52,tjugu,0.634,1200,0.551,femtedel,0.525,tvåhundrade,0.426,780,0.426,jemförelsetabeller,0.5,börspaltser,0.5,ländskt,0.486
53,stadsgård,0.634,inledning,0.55,edition,0.524,afräkning,0.425,omyntadt,0.426,sedelvalör,0.5,hollars,0.5,meda,0.485
54,mo,0.633,knnt,0.549,trettio,0.524,tvångslån,0.425,gyllen,0.426,utmyntning,0.5,måttoch,0.499,hollars,0.484
55,dre,0.633,cavallerie,0.548,tredubbel,0.524,186,0.425,boklådspris,0.426,tbaler,0.498,kassakredltiv,0.496,yexlar,0.483
56,ea,0.633,speeie,0.547,lv,0.523,gyllen,0.425,karat,0.425,köpor,0.497,inkassouppdrag,0.492,postremissvcxlar,0.483
57,beskrifning,0.632,sillen,0.546,sedel,0.522,förfalska,0.425,belåning,0.425,redbarheter,0.494,papperspenningar,0.492,riksbankssedel,0.483
58,lamb,0.632,000,0.545,240,0.522,rld,0.424,efterapare,0.425,nämsta,0.49,myntslag,0.492,röper,0.481
59,ull,0.631,rus,0.544,agio,0.521,sedel,0.424,kreditsedlar,0.425,prägladt,0.49,kassakreditlv,0.491,kopparstick,0.478
60,str,0.631,införsel,0.544,äterstäende,0.519,centim,0.424,predikament,0.424,yexlar,0.489,redbarheter,0.491,prägling,0.476
61,kors,0.63,särstilt,0.543,dollar,0.517,romersk,0.423,lånesumma,0.424,fedlarne,0.488,riksbankssedel,0.49,talska,0.475
62,ml,0.63,300,0.543,livré,0.517,mård,0.423,utmynta,0.424,konvertera,0.487,talska,0.487,stenredskap,0.475
63,utta,0.629,erfordra,0.542,ducater,0.516,retour,0.423,anglosachsisk,0.424,guldfot,0.487,guldi,0.487,inkassouppdrag,0.474
64,stack,0.629,walda,0.541,dukat,0.516,utbetalning,0.422,ducater,0.424,postreinissvexlar,0.486,velie,0.486,boningsort,0.473
65,klädständet,0.629,fista,0.54,utbetala,0.516,insättande,0.422,ergo,0.424,statspapper,0.486,silfversaker,0.486,pregladt,0.473
66,wänlig,0.628,häkta,0.54,ärct,0.516,xl,0.422,slutsumma,0.423,intresseräkning,0.486,postremissvexiar,0.485,smycke,0.471
67,ku,0.628,brudgum,0.54,stälpund,0.515,bancomynt,0.422,riksmynt,0.423,räkneenhet,0.485,vaxlar,0.485,kassakreditlv,0.471
68,54,0.627,afkastning,0.539,upphandling,0.515,guineer,0.422,bankovinsten,0.422,carolin,0.484,vinnare,0.482,guld,0.469
69,filt,0.626,oe,0.539,plancher,0.515,urkund,0.421,myntfot,0.421,värdeförhållande,0.483,swcnflt,0.482,kassakredltiv,0.469
70,läcka,0.626,besparing,0.538,funnos,0.515,234,0.42,riksd,0.421,obligation,0.483,invexla,0.48,silfvertacka,0.469
71,un,0.626,rubel,0.538,körsla,0.514,olycksfall,0.42,bötesbelopp,0.42,papperspenningar,0.482,myntplåtar,0.479,vigtsystem,0.467
72,parm,0.625,ärläggande,0.537,älagd,0.513,228,0.42,rst,0.42,vexel,0.482,postrcmissvexlar,0.479,tvåkrona,0.467
73,plikta,0.625,6000,0.537,penni,0.513,riksgäldsmynt,0.419,469,0.42,bkos,0.481,meda,0.478,guldi,0.467
74,undfär,0.625,tretton,0.537,plätar,0.513,cavallerie,0.419,runstycke,0.419,voxlar,0.481,tvåkrona,0.478,jemförelsetabeller,0.466
75,päminnes,0.625,köpesumma,0.537,riksgäldsmynt,0.513,subaltern,0.419,löseskilling,0.419,börsplats,0.481,postremiss,0.477,femkronesedel,0.465
76,flaska,0.624,murtegel,0.537,rival,0.512,statslån,0.418,prägling,0.419,myntmetall,0.481,jemförelsetabeller,0.477,invexling,0.464
77,mulbete,0.624,pre,0.536,förskott,0.512,utge,0.418,sedelmassa,0.419,banksedlarne,0.48,postremissrexlar,0.476,postremissvexlar,0.464
78,stjärna,0.623,polsk,0.536,oberäknad,0.512,sjöskumspipa,0.418,afkorta,0.418,kreditsedlar,0.48,säljei,0.476,postremissvexiar,0.463
79,kgl,0.623,ripa,0.536,mont,0.511,utstottet,0.417,ridaler,0.418,silfverspecie,0.479,postremissväxel,0.474,guldoch,0.463
80,300,0.623,bestrifning,0.535,gifwande,0.511,donation,0.417,nedsmälta,0.418,bankplats,0.479,femkronesedel,0.474,papperspenningar,0.463
81,gran,0.623,strömming,0.534,behållning,0.511,173,0.417,eftergjord,0.418,pregladt,0.478,vigtsystem,0.473,utlandska,0.463
82,twätt,0.623,gyllen,0.533,rdr,0.51,piece,0.417,sjöfara,0.417,liqvidcr,0.478,penning,0.473,säljei,0.462
83,bokstäfwer,0.622,emvt,0.533,omsättning,0.51,sedelmynt,0.417,tillagg,0.417,postremiss,0.477,kassakrcditiv,0.473,redbarheter,0.462
84,pr,0.621,sammanstöta,0.533,styckewis,0.509,mångdubbel,0.417,tullvärde,0.417,betalbar,0.477,tiokrona,0.472,doliars,0.461
85,tur,0.621,valuta,0.532,afräkning,0.508,beläna,0.417,tilökning,0.416,thalersedlar,0.477,silfvei,0.471,postremiss,0.461
86,barnhus,0.619,inbetalning,0.531,inkomst,0.508,tjugo,0.416,diskontera,0.416,valör,0.476,banksedlarne,0.47,thalersedlar,0.461
87,tagel,0.619,spene,0.531,12000,0.508,buru,0.416,statsobligation,0.416,kvittens,0.476,pregladt,0.47,tiothalers,0.459
88,socker,0.619,fordring,0.531,obetald,0.508,amortera,0.416,daler,0.415,penningevärde,0.475,guldoch,0.469,kreditpapper,0.459
89,im,0.619,ico,0.53,underpant,0.508,280,0.416,ullproduktion,0.415,småsedel,0.474,silfverskiljemynt,0.468,invexla,0.458
90,hittelön,0.618,innestå,0.53,knnt,0.507,inländsk,0.416,depositionsbevis,0.415,myntfot,0.473,hankplatser,0.468,antikvitet,0.458
91,stilling,0.618,ertappa,0.529,utelöpande,0.506,4ooo,0.416,ändaniäl,0.415,vexelplatser,0.472,myntstycken,0.467,tennsak,0.457
92,öfwerflöd,0.617,reparation,0.529,rld,0.506,sammanräknadt,0.416,specieriksdaler,0.415,transportsedel,0.471,itager,0.467,mtat,0.457
93,na,0.617,fourage,0.528,besparing,0.506,blocka,0.416,amortissement,0.415,utelöpande,0.469,enkrona,0.467,myntmetall,0.457
94,fösa,0.617,tryckpapper,0.528,böter,0.505,mont,0.416,antagligen,0.415,utlärdar,0.468,utliindska,0.467,vaxlar,0.457
95,aflåta,0.617,förstnämd,0.528,omkostnad,0.505,utlänas,0.416,höler,0.414,boningsort,0.467,kasfa,0.466,hankplatser,0.456
96,defi,0.617,gf,0.528,klinga,0.504,sockerrör,0.415,riksgäld,0.414,koper,0.466,kassakredltlv,0.466,tiokrona,0.456
97,ranta,0.616,rtdaler,0.527,stipulera,0.503,räntorne,0.415,417,0.414,bancosedlar,0.465,sovereigns,0.465,intresseräkning,0.455
98,twa,0.615,daler,0.527,uptagne,0.503,öfwec,0.415,406,0.413,trassera,0.465,wexlarne,0.465,sovereigns,0.455
99,revers,0.615,estamper,0.527,charta,0.502,lyckohjul,0.415,nettoinkomst,0.413,lauker,0.465,utlandska,0.465,itager,0.455
