,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
34,meublerade,0.831,ladugärdslands,0.589,landswägen,0.491,lands,0.439,wettern,0.487,flodområde,0.505,ligurien,0.523,finnskog,0.484
35,wag,0.829,inwid,0.589,reggio,0.49,jaeobi,0.438,bondgård,0.487,cherson,0.505,högländtare,0.523,landsdel,0.484
36,portgängen,0.828,uihus,0.587,cairo,0.49,sydöstra,0.438,häromkring,0.486,grannflap,0.505,lågländ,0.523,eufrat,0.484
37,wärdshus,0.828,sjösida,0.586,utföre,0.489,elars,0.438,bergig,0.485,inil,0.504,grasserande,0.523,sillfångst,0.484
38,md,0.827,jaeobi,0.585,porr,0.488,stai,0.436,bergstrakt,0.484,socknekyrkan,0.503,aflagring,0.523,milsvidt,0.484
39,lius,0.825,grän,0.584,vära,0.488,ndra,0.435,grannskap,0.484,prärie,0.503,straffkoloni,0.522,mjörn,0.483
40,meublerad,0.825,ningen,0.582,derintill,0.487,skanör,0.434,skogsbryn,0.481,wattendraget,0.503,skogsland,0.522,fiskarby,0.483
41,troppa,0.824,äbyggnad,0.582,wägarne,0.487,korka,0.434,vattendrag,0.481,clarelfven,0.503,grannprovins,0.52,jernvägstjenstemännen,0.483
42,windar,0.822,ich,0.581,magafiner,0.486,vattenverk,0.433,fjellen,0.481,högländtare,0.503,jönköpingstrakten,0.52,fjelltrakterna,0.483
43,mura,0.821,rän,0.58,mähren,0.485,närä,0.432,förhärja,0.48,wermelen,0.502,carlsgraf,0.52,grönskär,0.483
44,31,0.82,kring,0.579,segelled,0.485,jakobs,0.432,flerstädes,0.479,grefskapen,0.502,kusttrakt,0.519,bygd,0.483
45,ev,0.819,fränwaro,0.579,telegraf,0.485,atlantisk,0.431,frihetsträd,0.479,vattendränka,0.501,milsvidt,0.519,hvirfvelstorm,0.482
46,kyrko,0.819,slottet,0.579,ferrol,0.484,träsk,0.43,bondby,0.479,inwld,0.501,sydfrankrike,0.518,storsjöns,0.482
47,sahl,0.818,wäning,0.579,ödemark,0.484,inwid,0.43,wikarne,0.478,granskap,0.501,tännäs,0.517,skogstillgångar,0.481
48,logement,0.818,windar,0.578,ösrige,0.484,balt,0.429,kongsvinger,0.477,kustland,0.5,mistwäxt,0.517,åsunden,0.481
49,47,0.818,imd,0.577,skylt,0.484,omgifvet,0.428,landställe,0.477,ögrupp,0.5,tråkter,0.517,oljedistrikt,0.481
50,2me,0.817,esser,0.576,gatorne,0.483,ödelägga,0.428,fpridt,0.476,östersjökust,0.499,elfvar,0.517,suffolk,0.48
51,ostra,0.817,trid,0.576,ätande,0.483,närliggande,0.427,rödeby,0.476,skogsbacke,0.499,mjörn,0.517,sörmland,0.48
52,kongsholmen,0.817,zstnndas,0.576,furstendöme,0.483,gästgifwaregärden,0.427,utäga,0.476,kowno,0.498,narbonne,0.517,ellösfjorden,0.48
53,wedbod,0.816,kik,0.576,stodo,0.483,kringströ,0.427,oswer,0.475,carlsgraf,0.498,slättbygd,0.517,hornslandet,0.479
54,jägare,0.816,landwäg,0.575,beskjuta,0.483,elfwen,0.426,sädesfält,0.475,befolkadt,0.498,kowno,0.517,vinterdrägt,0.479
55,norrlandsgatan,0.816,öster,0.574,tyghus,0.482,endel,0.426,länels,0.475,närniaste,0.497,kutais,0.516,hitlockat,0.478
56,gärdsrum,0.815,watnet,0.572,förlagd,0.482,somras,0.425,rotebro,0.475,wälbygd,0.497,löfrik,0.516,ödemark,0.478
57,förstad,0.815,provincer,0.572,bomb,0.481,stränderne,0.425,rox,0.475,skogstrakt,0.496,jordsträckor,0.516,upsalaslätten,0.478
58,nästinstundande,0.814,nor,0.571,fäste,0.481,bergstrakt,0.425,kringliggande,0.474,naturtilldragelse,0.496,sydeuropa,0.516,handelsområde,0.478
59,trägärdsgatan,0.814,weck,0.569,wenern,0.481,wärdshns,0.424,dagsresa,0.474,åkerbrukande,0.496,afiägsnaste,0.515,risfält,0.478
60,bredewid,0.814,warmt,0.569,marstalken,0.48,maestricht,0.424,gräsö,0.474,tillgränsande,0.496,bunns,0.514,ströfvat,0.478
61,norrland,0.813,bestzende,0.568,flöda,0.479,udde,0.424,stärgärd,0.474,khartum,0.496,halländingarne,0.514,grässlätt,0.478
62,hyresman,0.813,tws,0.568,montevideo,0.479,lzngt,0.424,calix,0.474,herjeådalen,0.495,deromkring,0.514,tråkten,0.478
63,fastighet,0.813,stiljas,0.567,lyon,0.479,kyrkobacke,0.423,provins,0.473,kvida,0.495,irakier,0.514,langesund,0.478
64,pass,0.813,fönsterluft,0.567,albanien,0.478,niil,0.423,kvida,0.472,floddal,0.495,falbygden,0.514,jönköpingstrakten,0.478
65,inne,0.812,clara,0.565,kyrkoport,0.477,höbergning,0.423,stränderne,0.472,skogbeväxt,0.495,långhals,0.514,bunns,0.478
66,inpä,0.812,ingär,0.565,flanquen,0.476,norrmalmstorg,0.423,granstapet,0.472,arizona,0.495,traktör,0.514,dettern,0.478
67,ulf,0.811,norrmalmstorg,0.565,promenera,0.476,winga,0.423,upförd,0.472,bergssluttning,0.495,hvirfvelstormar,0.513,kustort,0.477
68,nti,0.811,hjort,0.564,malmarne,0.476,kaukasus,0.423,glan,0.471,ringsjön,0.494,wolgas,0.513,vattensystem,0.477
69,krydda,0.81,ria,0.564,afständ,0.476,kustland,0.423,hufwudsiaden,0.471,närbeten,0.494,småsjö,0.513,slättland,0.477
70,norrmalms,0.81,wzningen,0.563,förlägga,0.476,tlarä,0.422,weichseln,0.471,billingen,0.493,fäbod,0.512,halländingarne,0.477
71,blifwcr,0.81,wälbelägen,0.563,bygde,0.476,ismassa,0.422,klippig,0.47,hitlockat,0.493,barnsley,0.512,urskogarne,0.477
72,inpå,0.81,ostindien,0.562,plata,0.475,dagsresa,0.422,landswagen,0.47,negden,0.492,sörmland,0.512,lågländta,0.477
73,sk,0.81,öfre,0.562,marande,0.474,utlopp,0.421,landsbygd,0.47,helgeä,0.491,amazonfloden,0.512,jordsträckor,0.477
74,bus,0.809,saltäng,0.562,valencia,0.474,oran,0.421,landsträcka,0.47,fjelltrakter,0.491,grannflap,0.512,högnordisk,0.477
75,hushälla,0.809,meublcr,0.562,westergötland,0.474,montreal,0.421,westergötland,0.469,landswägarne,0.491,provins,0.511,växtverld,0.477
76,po,0.809,qwarnar,0.561,palla,0.473,kvk,0.421,sydwestra,0.469,naboland,0.491,wermelen,0.511,högslätt,0.476
77,drottninggatan,0.808,nygatorne,0.56,provincer,0.473,kyrkgata,0.421,äkrar,0.468,axevalla,0.49,herjeådalen,0.51,afiägsnaste,0.476
78,handelsbod,0.808,frälsehemman,0.56,udde,0.473,trestiga,0.42,hinsida,0.468,lågland,0.489,nowaja,0.509,roströk,0.476
79,ax,0.808,schweitz,0.56,kanonad,0.473,wägarne,0.42,sockenkyrka,0.467,nordkust,0.489,jekaterinoslaw,0.508,bergig,0.476
80,rosenbad,0.808,inne,0.56,vast,0.473,ackert,0.42,storsjön,0.467,storsjön,0.489,bergstrakt,0.508,byelfvens,0.475
81,dahl,0.808,sörenämde,0.556,medelpunkt,0.473,genomtåga,0.419,sumpig,0.467,telegraflinien,0.489,belägua,0.507,stenkolslager,0.475
82,tyffa,0.808,utmed,0.556,ögonsigte,0.472,skogseld,0.418,grushög,0.466,rågfält,0.488,traktor,0.507,långhals,0.475
83,161,0.807,rnm,0.556,intränga,0.472,rysiarne,0.418,sommen,0.466,urtappa,0.488,kolmården,0.507,emå,0.474
84,94,0.807,fii,0.556,kade,0.472,malmarne,0.418,lystra,0.466,naturflöna,0.488,oljedistrikt,0.507,qvacksalfvare,0.474
85,kon,0.807,hal,0.555,aftäg,0.472,hjelmaren,0.417,omgifwande,0.464,kutais,0.487,förödt,0.506,örebrotrakten,0.474
86,84,0.806,utrymme,0.555,upförd,0.472,stadeu,0.417,strandegare,0.464,kuststräcka,0.487,orte,0.506,falbygden,0.474
87,kiök,0.805,pj,0.555,söderut,0.472,kaj,0.416,euphrat,0.464,inegorna,0.487,omnäjden,0.506,kusttrakt,0.474
88,strå,0.803,gäendet,0.555,rystarne,0.472,sommarställe,0.416,fortgäende,0.463,strandegare,0.487,asunden,0.506,högländtare,0.473
89,wäningen,0.803,wedrum,0.555,tournera,0.472,framskaffa,0.416,ditlocka,0.463,orenburg,0.486,närhoten,0.506,kexholm,0.473
90,smedjegatan,0.803,wänne,0.554,gängse,0.472,malmgård,0.416,odladt,0.463,enskifte,0.485,twer,0.506,ställeu,0.473
91,61,0.802,plank,0.554,tyrolen,0.471,stadcn,0.416,urskog,0.463,utkant,0.485,fiskarby,0.505,törhållande,0.472
92,nedre,0.801,begärcs,0.554,handelsstad,0.471,lvid,0.416,helsobringande,0.463,hafskust,0.485,gacko,0.505,fjellbygden,0.472
93,sus,0.801,landel,0.554,ödelägga,0.471,cantavieja,0.416,skärgard,0.463,kusttrakt,0.485,bergsluttning,0.504,hvirfvelstormar,0.471
94,iacobi,0.8,gärda,0.553,inwanare,0.471,gnstaf,0.415,dominera,0.462,granstapet,0.484,martinsburg,0.504,skogsland,0.471
95,hils,0.8,bryggaregränden,0.553,osterrikista,0.471,grushög,0.415,illinois,0.462,sjöwäg,0.483,elfvarne,0.504,vesterdalelfven,0.471
96,järntorg,0.799,hura,0.552,jupiter,0.471,öfversvämma,0.415,medlersta,0.462,inbyggarne,0.483,tisnaren,0.504,galgbacke,0.471
97,fösa,0.799,wäningar,0.551,provincerne,0.47,storhertigdöme,0.415,inegorna,0.462,landsdel,0.482,negden,0.504,mälaredalen,0.471
98,mariä,0.798,gäende,0.551,närgränsande,0.469,trestigt,0.415,skydrag,0.461,westerdalarne,0.482,ströswa,0.503,carlsgraf,0.47
99,dundas,0.798,nidige,0.551,öster,0.469,bulgarien,0.415,höskörd,0.461,siraxt,0.482,inwld,0.503,ensjön,0.47
