,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
32,pröfning,0.826,ändamäl,0.679,träldom,0.567,represe,0.434,enskiltas,0.469,tilllämpningen,0.456,voteringarne,0.464,föroslagna,0.437
33,förleda,0.826,mandom,0.679,norriges,0.567,tvistefråga,0.434,grundlagsändring,0.468,diskuterande,0.455,gemensamnia,0.463,skjutsningsbesvär,0.435
34,blandning,0.825,förknippa,0.678,konun,0.566,liqviderar,0.434,samhällslif,0.468,hänskjutande,0.455,mensamma,0.463,konsulatwäsendet,0.435
35,sot,0.825,olaglig,0.678,erkännande,0.566,anwista,0.433,oförvillad,0.468,sammanslutning,0.455,bottenskola,0.462,måner,0.435
36,artikel,0.825,uprätta,0.678,undersäter,0.565,möjelig,0.433,återremitteradt,0.468,hypotheksbank,0.454,edamöter,0.461,bortauktionering,0.435
37,wälfärd,0.825,bistånd,0.677,grundlag,0.565,tillgöra,0.433,brödrafolk,0.468,anslutande,0.454,arbetarekorporationer,0.458,rusdryckshandel,0.435
38,befordran,0.824,frambära,0.676,regeringssätt,0.565,stabilitet,0.432,samfälld,0.468,lagstiftande,0.454,förbrödring,0.458,mensam,0.434
39,funno,0.824,lydnad,0.676,ålägga,0.565,sjelfwc,0.431,oinstränkt,0.468,yttrandefrihet,0.453,föroslagna,0.457,leksal,0.434
40,mätt,0.824,bemedling,0.675,mant,0.565,anbjudarne,0.431,preliminärer,0.467,postfördraget,0.452,rådsförsamling,0.456,humpen,0.433
41,besynnerligen,0.823,stämpling,0.675,stämpling,0.564,förenäs,0.431,makternes,0.466,samfälld,0.452,utrikesbudget,0.456,landtmannapartiernas,0.432
42,stats,0.823,önffan,0.675,engelffe,0.563,servi,0.431,krafvel,0.466,legislativ,0.452,centralutskott,0.456,strejkfond,0.432
43,myckna,0.823,constitution,0.675,uprätta,0.563,diskutera,0.431,angelagenhet,0.466,oantastlighet,0.452,likaberättigad,0.455,förvaltningsåtgärd,0.431
44,grek,0.823,widtaga,0.673,förunna,0.562,ordnadt,0.431,jäfwa,0.466,byalag,0.451,lokalstyrelse,0.455,insändarnes,0.431
45,otrolig,0.822,pröfning,0.673,upoffra,0.56,närmarande,0.43,medlemmarnes,0.465,oinbildning,0.451,hänskjutande,0.454,försäkringsförening,0.431
46,öfwerflöd,0.821,mäld,0.673,urgammal,0.56,båtsmanshåll,0.43,företrädesrättighet,0.464,undervisningsfrihet,0.451,unionskomité,0.452,oinbildning,0.431
47,enighet,0.821,enstilta,0.673,medlare,0.56,armce,0.43,välda,0.464,grundvilkor,0.451,vegetarisk,0.452,feren,0.43
48,efterdöme,0.821,förbindelse,0.672,sjelfständig,0.559,dellaga,0.429,grundsattser,0.463,eganderättens,0.451,afdikningsplan,0.452,spirituosautskänkning,0.43
49,kännare,0.821,personlig,0.671,plister,0.557,hemfallen,0.429,riksnämnd,0.463,jemtväl,0.451,intresie,0.452,agrarföreningen,0.43
50,förakt,0.821,väcka,0.671,syfta,0.557,samfält,0.429,bedömmer,0.462,enår,0.45,förswarsfrägans,0.451,spirituosaförsäljning,0.43
51,gagnelig,0.82,nädiga,0.67,cdra,0.556,administrera,0.428,standell,0.462,siciliernas,0.45,omhänderhafvas,0.451,natthärberge,0.43
52,försumma,0.82,proclamation,0.67,förtryck,0.555,lifskraft,0.428,vigligare,0.462,gheter,0.45,socialdemokratiska,0.451,afdikningsplan,0.43
53,flik,0.82,hämnd,0.67,fortplanta,0.555,reformvän,0.428,upphäfves,0.462,motstridig,0.45,obrottsligen,0.45,utvinna,0.429
54,förknippa,0.819,kare,0.67,ospard,0.555,wigliga,0.428,motsvarighet,0.462,atsedda,0.45,tidsberäkning,0.45,föreningsverksamhet,0.429
55,männistor,0.819,utomordentlig,0.669,tillbörlig,0.554,införlifva,0.428,fruntimmersförening,0.462,käran,0.449,kainrarne,0.45,samhällsvigtiga,0.429
56,inbördes,0.819,gränsor,0.669,täflande,0.554,våla,0.428,samhällelig,0.462,riksrepresentation,0.448,skiljedomstraktat,0.45,utlysande,0.429
57,förmärka,0.819,hämma,0.669,enstildta,0.554,rekrytera,0.427,skattemedel,0.461,omdaning,0.448,mensamt,0.45,dema,0.429
58,förolämpa,0.819,underdäniga,0.669,armce,0.553,båtnad,0.427,sorglöshet,0.461,kurhessiska,0.448,förutgå,0.449,fackförbund,0.429
59,rang,0.819,allernädigste,0.669,upförde,0.553,reglerande,0.426,rådslå,0.461,territorial,0.448,demonstra,0.449,landtmannaföreningar,0.428
60,furste,0.818,inwärtes,0.669,taleman,0.553,sammanföra,0.426,näringslagstiftning,0.461,sendet,0.448,konsulatväsen,0.449,angelågenheter,0.428
61,ssola,0.818,ädagalagt,0.668,förenlig,0.553,aristokratisk,0.426,behöfligheten,0.461,tullparlamentet,0.447,förenado,0.448,granffa,0.428
62,mae,0.818,förunna,0.668,önffan,0.553,granstning,0.426,assigter,0.461,kooperativ,0.446,lagstiftande,0.448,inskrifningsförrättningen,0.428
63,beqwämlighet,0.818,eftertryck,0.667,enstilta,0.553,afhända,0.425,oafsedt,0.461,unionsparlament,0.446,traktatfrågan,0.448,fångarbete,0.428
64,föröda,0.818,preusien,0.666,inwärtes,0.552,almant,0.425,afsett,0.46,besolkningens,0.445,mötesmedlemmarne,0.447,byamännens,0.428
65,besparing,0.817,inell,0.666,enstilt,0.552,landels,0.425,samhälls,0.46,inkonstitutionelt,0.445,jernvägstjenstemännens,0.447,brödra,0.428
66,onyttig,0.817,häda,0.665,upwäcka,0.552,kontinent,0.425,hemställande,0.46,välförstådd,0.445,ballottering,0.447,rösträttsförbund,0.427
67,förfarenhet,0.817,wärdiga,0.664,redeliga,0.551,hannoversta,0.425,fördragsamhet,0.46,försvarssystem,0.445,atgöras,0.446,sockenvis,0.427
68,ansedt,0.817,bitterhet,0.664,erkänsla,0.551,engelffe,0.425,vindicera,0.46,jurymän,0.445,döfstumundervisningens,0.446,idiotskola,0.427
69,stränghet,0.817,werkeliga,0.663,öfwerlemna,0.551,erkännt,0.424,vidtomfattande,0.46,endrägtig,0.444,agrarföreningen,0.446,sädestullar,0.426
70,mänsklighet,0.817,trygghet,0.661,waka,0.55,spå,0.424,samfäldt,0.46,nödhjelpskomité,0.444,landtinannapartiet,0.445,specialsektion,0.426
71,hjertan,0.816,ärelystnad,0.661,inskränkning,0.55,befrämjande,0.424,legislativ,0.46,kejsarstat,0.444,fackförbund,0.445,helighållande,0.426
72,medfödd,0.816,förbunden,0.661,orättwisa,0.55,almänna,0.424,uplifwa,0.46,sammanslå,0.444,utskiftning,0.445,sjelfmyndig,0.426
73,skicklighet,0.816,barmhertig,0.66,magier,0.55,nötning,0.423,besutenhet,0.459,prinsregent,0.443,täflingsskjutningarna,0.444,mejeriundervisning,0.425
74,italiensk,0.816,bayern,0.66,noggran,0.548,uteslutande,0.423,wålde,0.459,sammanflutning,0.443,magnathuset,0.443,partimedlem,0.425
75,dumhet,0.816,granstning,0.66,skick,0.547,flutade,0.423,statsförbund,0.459,ordbyte,0.443,utskottssammanträde,0.443,landtförsamlingar,0.425
76,gif,0.815,uplysta,0.659,grundlägga,0.547,förespråkare,0.423,fyrdelning,0.459,landtbruksklubb,0.443,utlysande,0.443,qvinnoförening,0.425
77,sprida,0.815,werksamhet,0.659,krigs,0.547,tillkommen,0.423,brödrakärlek,0.458,gemenfamt,0.443,kamrarncs,0.442,lärarebildningen,0.425
78,syfta,0.815,nitisk,0.658,wapnen,0.547,werkstäld,0.422,syftemäl,0.458,veterinärväsende,0.443,riksnämnd,0.442,lefnadsuppgift,0.424
79,olaglig,0.815,tilgifwenhet,0.658,intresse,0.546,mildring,0.422,åtlöje,0.458,folkething,0.442,högerförening,0.441,profvägning,0.423
80,lagga,0.814,magter,0.658,rättfärdighet,0.546,grundprincip,0.422,omgestalta,0.457,landsdelarnes,0.442,hänskötos,0.441,folkskolläraretjänst,0.423
81,undergäng,0.814,bibehällande,0.658,formligen,0.546,folkundervisning,0.422,förgriplig,0.457,länsrepresentation,0.442,landtförsamlingar,0.44,bildando,0.423
82,ädelmod,0.814,inwänarne,0.658,förbunden,0.546,mägtige,0.422,räntegaranti,0.457,motalabanan,0.441,afgifvando,0.44,arbetarekommunen,0.423
83,smätta,0.814,inflytelse,0.657,rättskaffens,0.546,tillgifwcnhet,0.422,vänning,0.456,oförkränkt,0.441,centralförvaltning,0.439,skytteföreningarne,0.423
84,aktning,0.813,ätgärd,0.657,ständaktighet,0.546,göthiska,0.421,samverkan,0.456,fliljaktiga,0.441,syfto,0.439,mötesförhandlingarna,0.423
85,efterkommande,0.813,medbroder,0.656,verksam,0.545,bibehällande,0.421,bcdrifwande,0.456,fredstillstånd,0.441,lärarebildningen,0.439,söndagsskolverksamhet,0.422
86,eftertanka,0.813,ospard,0.656,wälbehag,0.545,nationalgods,0.421,enhällighet,0.456,grundegendom,0.441,skolonier,0.438,lifförsäkringsförening,0.422
87,tilfällen,0.813,grundlag,0.656,bistånd,0.544,mahans,0.421,betryggadt,0.456,socknevis,0.441,föreningsstyrelse,0.438,skollofskoloniernas,0.422
88,gudö,0.812,wedermäle,0.655,afwända,0.543,bedrifvas,0.42,förkortande,0.456,lörsvar,0.44,teisserenc,0.437,kapellbyggnad,0.422
89,sem,0.812,bemödande,0.655,upmuntra,0.543,uplyste,0.42,moskovitisk,0.456,territorialförsamling,0.44,mannapartiet,0.437,vigtigaro,0.421
90,otidig,0.812,förening,0.655,nögde,0.542,förhällandcn,0.42,skandinawista,0.456,garnäs,0.44,boslöt,0.436,förenado,0.421
91,styrelse,0.811,medfödd,0.655,förräderi,0.542,träsnitt,0.42,bibelord,0.455,mensam,0.44,verldsstorlogen,0.436,rederiförening,0.421
92,framsteg,0.811,upmuntra,0.655,eftergift,0.542,krigsoperation,0.42,uplyste,0.455,jemwigt,0.44,vitalfråga,0.436,döfstumundervisningen,0.421
93,understödja,0.811,narwarande,0.655,lydnad,0.542,öft,0.42,abolitionist,0.455,sjukvårdsanstalter,0.44,rösträttsmötets,0.436,samtalsstation,0.421
94,tidsfördrif,0.811,offenteligen,0.655,förwäg,0.542,öfiiga,0.42,aflöningssätt,0.455,centralmyndighet,0.44,skolväsende,0.436,förenings,0.421
95,innehall,0.811,jemwäl,0.655,skaldekonst,0.542,enväldig,0.42,orepresenterad,0.455,entente,0.439,reorganisering,0.435,taxeringskomiténs,0.421
96,andre,0.81,wärf,0.655,ståndaktighet,0.541,delad,0.42,sörena,0.455,syndikat,0.439,rösträttsförbund,0.435,arrendevilkor,0.421
97,adel,0.81,böda,0.654,bäfwe,0.541,skattebörda,0.419,magtpäliggande,0.455,wårda,0.439,nykterhetswännernas,0.435,anlörda,0.421
98,hämma,0.81,sweriges,0.653,monarki,0.541,grckista,0.419,fabriksnäring,0.455,speciclt,0.439,kamrarue,0.434,hypotheksbank,0.42
99,concert,0.81,regent,0.653,wälwilja,0.541,jemvigt,0.419,offenteligen,0.454,specialsektion,0.439,traktatsfrågan,0.434,sjukvårdsanstalter,0.42
