,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
22,förgå,0.882,artighet,0.63,förstörelse,0.548,qwällen,0.445,efterhöst,0.407,klöfvern,0.462,månskifte,0.443,föregåen,0.429
23,nedlägga,0.881,afgjord,0.628,längsamt,0.548,nyårsdag,0.445,näsia,0.407,inorgonen,0.462,morgouen,0.442,tågmöte,0.428
24,pröfning,0.881,stodo,0.628,mycker,0.548,fölgt,0.444,äterwändcr,0.406,stockholmståg,0.461,derisrån,0.441,sidoroff,0.426
25,lagén,0.881,aska,0.627,päräkna,0.547,helgedag,0.443,pastä,0.406,frostväder,0.461,aftonon,0.441,colar,0.426
26,behälla,0.881,wanka,0.626,twiflar,0.546,regnaktig,0.443,borja,0.405,aftoneu,0.459,hitsörwänta,0.44,gregorio,0.426
27,anfall,0.881,förgäfwes,0.625,oförsigtig,0.545,elakartad,0.441,köpke,0.405,niorgonen,0.459,grästorpstrakten,0.44,fortfora,0.425
28,mildhet,0.881,mälet,0.625,töcken,0.545,passagerarne,0.44,daliga,0.405,aflonen,0.459,aftouen,0.438,uämnde,0.424
29,odygd,0.881,stilja,0.624,regn,0.545,walmar,0.439,swält,0.404,ätervända,0.459,bröllopshögtidligheterna,0.438,annenkov,0.424
30,loflig,0.88,roal,0.623,liderlig,0.545,sädén,0.439,frampå,0.403,torsdagsmorgon,0.458,attonen,0.438,acapulco,0.424
31,rikta,0.88,drömma,0.623,tock,0.545,nedkomst,0.439,dcrisrän,0.403,afion,0.456,värkstäldes,0.438,trän,0.423
32,koja,0.88,sälte,0.622,skarp,0.545,förband,0.439,siftl,0.402,maldagen,0.455,söderifrän,0.437,vägledt,0.421
33,hafwcr,0.88,nansin,0.622,fördröja,0.544,äterresa,0.439,utwandrade,0.402,wärtligheten,0.454,frodags,0.436,afrättningsplatsen,0.421
34,höflighet,0.879,böhmen,0.621,misstanke,0.544,sna,0.439,kulen,0.402,westernt,0.453,warens,0.436,åbrädd,0.421
35,lukt,0.879,spörja,0.621,alman,0.543,olycksbringande,0.438,hillills,0.402,asgar,0.453,blomstermånad,0.436,attonen,0.421
36,försigtighet,0.878,landtmannen,0.621,djupsinnig,0.543,wagnarne,0.437,uppgäng,0.401,afionen,0.452,londontåget,0.435,fruntimmersvecka,0.421
37,förordnande,0.878,wissa,0.62,besegra,0.542,särk,0.437,fägo,0.401,aftouen,0.452,mognande,0.435,vintertur,0.421
38,sem,0.878,svar,0.619,motsats,0.542,månsken,0.437,wädcrleken,0.401,ånda,0.452,ifves,0.435,aftonon,0.421
39,nad,0.877,mait,0.619,förnöjd,0.542,förbanna,0.437,spetsbof,0.4,onsdags,0.451,öswermorgon,0.434,kuststation,0.421
40,anwända,0.877,protestant,0.619,päföljande,0.541,henner,0.436,reqvisitionerne,0.4,allmar,0.45,måndagsmorgon,0.434,yambuya,0.421
41,nödwändigt,0.877,gudstjänst,0.619,gruflig,0.541,rönn,0.435,börian,0.399,löfsprickning,0.45,redhills,0.433,frukosttid,0.42
42,förmärka,0.877,förödelse,0.619,ostadig,0.541,begiswit,0.435,8n,0.399,resorne,0.45,morgonkvisten,0.433,middagshöjd,0.42
43,mangen,0.877,singe,0.619,boch,0.541,fortgäng,0.435,hemifrån,0.399,hnnnit,0.449,frukosttid,0.433,kigt,0.42
44,wisade,0.877,inlåta,0.619,sjuka,0.541,föränderlig,0.434,sym,0.398,isläggning,0.449,torsdagsmorgon,0.433,länän,0.42
45,gäld,0.876,upkom,0.619,fransoscrne,0.54,plågsam,0.434,sadén,0.398,utströ,0.449,frampa,0.433,utdebatterad,0.419
46,wälsignelse,0.876,åsyn,0.618,förminska,0.539,nerv,0.433,sjelftva,0.398,ångt,0.448,qvälien,0.432,uttjenat,0.419
47,efterkommande,0.876,kriga,0.618,sevan,0.538,töväder,0.432,diligencerne,0.397,försena,0.447,tibigt,0.432,glencairne,0.419
48,ewiga,0.876,stanna,0.618,aachen,0.538,återtagande,0.432,febersjukdom,0.397,söndagsmorgon,0.447,löfsprickning,0.432,öfverligga,0.419
49,furste,0.876,blockera,0.618,hwaruli,0.537,mangen,0.431,bamberg,0.397,morgo,0.447,vinterkampanj,0.431,bittida,0.419
50,hwilar,0.876,menn,0.618,folker,0.537,sömnlös,0.431,fark,0.396,återwänder,0.447,ösregna,0.431,lastän,0.419
51,medfödd,0.876,offenteliga,0.618,ingenstädes,0.537,malle,0.431,förcgäende,0.396,olycksplats,0.446,torsdags,0.431,foit,0.418
52,ss,0.875,leswer,0.618,yan,0.537,kylig,0.43,förtidig,0.396,gonell,0.446,morgone,0.43,tamburklockan,0.418
53,funno,0.875,vöre,0.617,beryktad,0.537,resetour,0.43,fremlingarne,0.396,imorgon,0.446,onsdags,0.43,piédouohe,0.418
54,fåken,0.875,jaq,0.617,darpä,0.536,manaden,0.43,koldén,0.396,hjertslag,0.446,rågbrodden,0.429,halfmogna,0.417
55,ward,0.875,frägan,0.617,fäger,0.536,borja,0.43,färdén,0.396,tisdagsmorgon,0.445,feberrysning,0.428,turo,0.417
56,hiertan,0.875,hwarisrän,0.616,hetta,0.535,dcu,0.429,byteshandel,0.396,undangjord,0.444,stockholmstid,0.428,rudkjöbing,0.417
57,bestånd,0.875,gemenskap,0.616,invasion,0.535,tordt,0.429,äfiren,0.396,rödklöfverfrö,0.443,efterkälke,0.428,morfinförgiftning,0.417
58,ljuflig,0.874,fransoftrne,0.616,insäg,0.535,öpnar,0.429,förrädt,0.395,bergningsväder,0.443,förklaringstid,0.428,huu,0.417
59,list,0.874,papegoja,0.616,märkwärdig,0.535,bortrycka,0.429,deti,0.395,konuugen,0.443,barndomsår,0.428,eoligt,0.417
60,stränghet,0.874,förpost,0.615,leswer,0.534,trapezunt,0.429,vttrade,0.395,inorgan,0.442,genomsnittlig,0.427,ångbåtskapten,0.416
61,spira,0.873,fölgder,0.614,räa,0.534,attén,0.429,snöglopp,0.394,hitgå,0.442,gurkplanta,0.427,morgono,0.416
62,nödlidande,0.873,mägtiga,0.614,dcnne,0.534,ombytlig,0.429,wapenstilleständet,0.394,milady,0.442,hamburgerposten,0.427,tilibaka,0.416
63,famla,0.873,stygd,0.614,äler,0.534,widrig,0.429,ullryck,0.393,trän,0.442,niorgonen,0.426,sedandess,0.416
64,salsta,0.873,sluteligen,0.614,hemresa,0.533,limmars,0.429,owädret,0.393,forslingstiden,0.441,inorgonen,0.426,tänkto,0.416
65,utwägar,0.872,com,0.614,wägarne,0.533,symptomer,0.429,ärstiden,0.393,tretiden,0.441,inträflar,0.425,riksdagsgubbarne,0.416
66,förlustig,0.872,wittnar,0.614,ändteligen,0.533,förderfvet,0.428,återverka,0.393,sistlibne,0.441,rodan,0.425,bado,0.416
67,lynne,0.872,wistt,0.614,witzt,0.532,matthet,0.428,dagsarbete,0.393,broga,0.44,gijon,0.425,frukostdags,0.415
68,inkil,0.872,iian,0.614,begynt,0.532,lofwande,0.428,stärgärden,0.393,attnär,0.44,natton,0.424,lifskraftigare,0.415
69,företagande,0.872,tyranni,0.614,hosta,0.531,hwarthän,0.428,widl,0.393,midsommarsafton,0.439,söndagsmorgnarne,0.424,förbättringsarbete,0.415
70,utöfning,0.872,folker,0.614,lystnad,0.531,siutas,0.428,hvare,0.393,regnaktig,0.439,innan,0.424,påträffadt,0.415
71,wäld,0.872,föraktlig,0.613,gränslös,0.531,kristiania,0.427,äterresa,0.393,lördags,0.438,inorgan,0.424,beauvais,0.415
72,hetta,0.872,egenstap,0.613,herrstar,0.53,stappla,0.427,bunna,0.393,vextligheten,0.437,omplöja,0.424,inträflar,0.415
73,ssola,0.872,fördrifwa,0.613,intagande,0.53,gruflig,0.427,erotisk,0.393,nattfrosterna,0.437,danskön,0.424,frostväder,0.415
74,försträcka,0.872,medge,0.613,broderlig,0.53,gifwits,0.427,besinnad,0.392,månskifte,0.437,junimorgon,0.424,djärfvare,0.414
75,männistor,0.872,fullbordan,0.612,swagare,0.53,öpning,0.427,bcständ,0.392,aftonon,0.437,luftseglaren,0.423,löfmarknaden,0.414
76,indra,0.871,skilnad,0.612,oerhörd,0.53,moraon,0.427,bränvinsbrän,0.392,medtagando,0.437,skördande,0.422,jernvägskupén,0.414
77,disponera,0.871,öpnas,0.612,flagne,0.529,vett,0.426,utländsia,0.392,riksdagsarbete,0.437,afrättningsplatsen,0.422,mux,0.414
78,åligga,0.871,ådagalägga,0.612,lark,0.529,foderbrist,0.426,försommar,0.392,undangöra,0.436,skidfärd,0.421,vava,0.414
79,inkast,0.871,välja,0.612,föraktlig,0.528,fakt,0.426,sortgä,0.392,änbtligen,0.436,unghöna,0.421,séancer,0.414
80,wälmening,0.871,catholsta,0.611,nick,0.528,gästabud,0.426,berättelserne,0.391,inträsfar,0.436,festarrangör,0.421,bebandladt,0.414
81,nädig,0.871,nppä,0.611,känflan,0.528,oförståndig,0.426,hemrest,0.391,afgängstider,0.436,morgontidningarne,0.421,vao,0.413
82,vetta,0.87,dagcligen,0.611,allwar,0.528,bombardering,0.425,öfwerskott,0.391,asresan,0.436,utsigtema,0.42,morgnarno,0.413
83,narwarande,0.87,medelhafwet,0.61,myc,0.528,wälmåga,0.425,besiöt,0.391,tretiotal,0.436,växttid,0.42,opåaktade,0.413
84,raseri,0.87,marchen,0.61,kanffe,0.527,wägarne,0.425,eftersträfvade,0.391,middagstimme,0.436,isläggning,0.42,vextligheten,0.413
85,bestut,0.87,bestämmelse,0.61,betänklig,0.527,bätarne,0.424,åseende,0.391,morgouen,0.435,sädden,0.42,rägnig,0.413
86,barmhertighet,0.87,swenffe,0.609,wisit,0.527,rusig,0.424,fölgt,0.391,vårsida,0.435,lördagsqvällen,0.419,carlistupproret,0.413
87,oförmodad,0.87,triest,0.609,eä,0.527,brunnskur,0.424,äkerjorden,0.391,lidigt,0.435,nattsidan,0.419,nikanor,0.413
88,bätre,0.87,liderlig,0.609,smittsam,0.527,afrefan,0.424,umeäbladet,0.391,bjnda,0.435,koralmusik,0.419,vermer,0.412
89,wänga,0.87,alting,0.609,osann,0.527,ärstiden,0.423,sösdala,0.391,börjd,0.435,rumsvärme,0.418,morgontidningarne,0.412
90,afgrund,0.869,kanffe,0.609,watnet,0.527,stynda,0.423,uppfyld,0.391,hwardag,0.434,oskuren,0.418,greningen,0.412
91,wörda,0.869,wcrlden,0.609,mogna,0.527,llkwäl,0.423,härdare,0.391,ätcrwänder,0.434,hantågets,0.418,nedtrampning,0.412
92,korthet,0.869,förgär,0.609,lilbaka,0.526,eftertänka,0.423,ragn,0.391,inorgon,0.434,peraturen,0.418,ynglingaåldern,0.412
93,uppenbara,0.869,utspridt,0.608,ingenting,0.526,unoer,0.423,dtm,0.39,thorsdagsmorgon,0.434,gråkall,0.418,appilly,0.412
94,annar,0.868,stjuta,0.608,stadsport,0.526,töcknig,0.423,hendre,0.39,söndagsmorgnarne,0.434,tågmöte,0.418,bogserångarne,0.411
95,upfylla,0.868,stamma,0.608,strut,0.526,rikers,0.422,uppmuddra,0.39,qwällcn,0.434,barmark,0.417,tagligt,0.411
96,fullborda,0.868,siä,0.608,werksamhet,0.526,rädas,0.422,wanligl,0.39,blidwäder,0.433,utslitande,0.417,värnpliktsförslag,0.411
97,flä,0.868,lykta,0.607,girig,0.525,regnig,0.422,laus,0.39,aftuarne,0.432,frostväder,0.417,radan,0.411
98,nåd,0.868,mell,0.607,schlesien,0.525,sägandes,0.422,brandställe,0.39,lördagsmorgon,0.432,derlek,0.417,söndagsupplaga,0.411
99,ädelmodig,0.867,fältmarskalk,0.607,fuktig,0.524,wagnell,0.422,högländta,0.39,sivida,0.432,hnnnit,0.417,beaupréault,0.411
