,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
16,upfylla,0.931,stickelighet,0.84,bleswe,0.798,grekiska,0.792,föresläs,0.786,hälsovård,0.764,ostrafflig,0.653,fueros,0.637
17,innehall,0.931,aldraminst,0.84,amnesti,0.798,enskilla,0.792,äfiventyr,0.785,landtbruksafdelning,0.761,ingeniörkorpsen,0.653,komiién,0.636
18,tryckfrihet,0.93,öfmer,0.839,ken,0.798,jerna,0.792,wallachi,0.784,förwaltningskomite,0.76,befordringsväsende,0.651,depotchefen,0.635
19,namne,0.93,hastings,0.839,hwarcfter,0.797,minsk,0.792,badajoz,0.784,schmiedte,0.76,religionstvång,0.65,pontifikat,0.635
20,hwiiken,0.93,hwarförutan,0.838,athen,0.797,succession,0.791,generalförsamling,0.783,landtbruksakademiens,0.759,fueros,0.65,bränvinsbränningens,0.635
21,frälsare,0.93,lagstiftning,0.838,sockenstämma,0.796,wanligr,0.79,liths,0.782,quarantaines,0.759,straffprocess,0.649,statsöfverhufvudet,0.634
22,saker,0.929,famillen,0.837,hufwudsakligen,0.796,erkännt,0.789,afhörandet,0.782,bcslnt,0.759,oafsättlighet,0.649,länsmansbefattning,0.634
23,egenteligen,0.929,folie,0.837,skuldebref,0.796,quarantaines,0.789,hitintils,0.782,strindlunds,0.759,styrelseverk,0.649,bobrikoff,0.633
24,fördärf,0.928,piecer,0.836,fläkt,0.795,inregistrera,0.789,egenmäktighet,0.782,nådevedermäle,0.759,prästexamen,0.648,styrelseverk,0.633
25,högaktning,0.928,borgeliga,0.836,konselj,0.795,silkesodling,0.788,öfverklagadt,0.782,folkflolelärarnes,0.759,innehatvaren,0.648,1529,0.633
26,utropa,0.928,nödfall,0.836,kommer,0.795,kammarn,0.788,kolerasmittad,0.782,landtbruksinstitutet,0.757,fattigvårdslagstiftning,0.648,nattvardsfrågan,0.633
27,funno,0.928,tidningspapper,0.836,baltimore,0.795,upphäfver,0.788,lärowcrk,0.781,afflrifning,0.757,uppfostringsväsendet,0.648,mormonsk,0.632
28,förlustig,0.928,tilställa,0.836,äterstalla,0.795,förmäld,0.788,rikskunnig,0.781,vägarbete,0.757,quarantaines,0.647,imeller,0.632
29,granskning,0.928,ätankan,0.836,cuba,0.794,triumfbåge,0.788,försörjningsanstalt,0.781,bistopp,0.757,180g,0.646,folkskollä,0.632
30,parlament,0.927,wapnen,0.834,betjeningen,0.794,redaction,0.788,aflöningssätt,0.781,länsmansbefattning,0.756,veterinärexamen,0.646,adelen,0.631
31,befästa,0.927,despot,0.834,tilfallen,0.793,lerje,0.788,ideernas,0.781,molion,0.756,öfverordnad,0.646,riksrepresentation,0.631
32,hog,0.927,utsända,0.834,händel,0.793,fyllande,0.788,förlamning,0.778,serafimerordensgillet,0.756,domareembete,0.645,nationalviljan,0.631
33,oförrätt,0.926,mellankommande,0.834,stundeligen,0.793,stickelighet,0.787,barmhertighetsverk,0.778,bygnadsfond,0.756,skote,0.645,läroprof,0.63
34,twista,0.925,harwarande,0.833,polsta,0.792,löpning,0.787,ofwanstäcnde,0.778,kommittérade,0.756,landtdagsman,0.644,centralmyndighet,0.63
35,afhälla,0.925,klokhet,0.833,örsta,0.792,krigsgärd,0.787,statslyx,0.778,folkskoleväsen,0.756,comtes,0.642,armédepartementet,0.63
36,yta,0.925,bleswe,0.833,uppstä,0.79,monitor,0.787,bubbetorp,0.778,bataljons,0.756,tjänsteårsberäkning,0.642,öfverordnad,0.63
37,sprida,0.925,rubbning,0.832,sammanstämma,0.79,smyghandlare,0.787,strålrör,0.777,öfverpostdirektörsembetet,0.756,adelen,0.642,tjänsteårsberäkning,0.63
38,ljuflig,0.925,inwänarne,0.831,ragne,0.79,sessionssal,0.786,äterstalla,0.777,sammanräkning,0.755,nämigen,0.642,uppfostringsväsendet,0.63
39,eländig,0.925,preusien,0.831,syftning,0.789,soliman,0.786,serflilda,0.777,tronor,0.755,slutexamen,0.642,sakförareverksamhet,0.629
40,hjord,0.925,dagsljus,0.831,upgifne,0.789,säljning,0.786,räntekammare,0.777,rättskemisten,0.755,tjänstgöringsreglemente,0.641,öfversändandet,0.629
41,winning,0.925,fältherre,0.831,spe,0.788,derät,0.786,hivarmcd,0.777,nuwaraiide,0.755,gäfle,0.641,tjenston,0.629
42,förbehålla,0.925,träde,0.83,wikar,0.788,konsti,0.786,invandring,0.777,afflagits,0.755,efor,0.641,språkförordning,0.629
43,ansedt,0.924,bewilja,0.83,krigisk,0.788,halftimma,0.786,möles,0.777,upphålla,0.754,läroembete,0.641,käjserligt,0.629
44,hjertan,0.924,medelhafwet,0.83,protocoller,0.788,negociera,0.786,niol,0.777,kanslisekreterare,0.754,öfversändandet,0.64,kanslären,0.629
45,anförande,0.924,foi,0.829,stickelighet,0.787,vattendrag,0.785,förlikningsdomstol,0.776,ffrifter,0.754,tjenston,0.639,quarantaines,0.628
46,vetta,0.924,utskott,0.829,utsaga,0.787,pres,0.785,äfwan,0.776,assistentbefattning,0.754,strafflagstiftning,0.639,läroembete,0.628
47,mal,0.924,atla,0.829,znwänare,0.787,dunsta,0.785,komitterade,0.776,sjukvårdsanstalter,0.754,villkorlig,0.639,helstatsförfattning,0.628
48,männistor,0.924,florera,0.829,palen,0.787,akerman,0.785,standen,0.776,reseoch,0.754,embetspligter,0.638,statsministersembetet,0.628
49,gif,0.923,oförsynt,0.829,majt,0.786,vakant,0.785,kanslersembetet,0.776,flrifivelse,0.754,äterstalla,0.638,straffprocess,0.627
50,nom,0.923,aud,0.828,ärftlig,0.786,cherson,0.785,förblifvit,0.776,kronoarbetskorpsen,0.754,jesuitorden,0.638,äterstalla,0.627
51,förordnande,0.923,utdelte,0.828,länderi,0.786,männa,0.784,bibehällen,0.776,fatladt,0.753,jämwal,0.637,komitébetänkande,0.627
52,talrik,0.922,granstning,0.828,ikal,0.786,gium,0.784,nauplia,0.776,regeringsrätt,0.752,imeller,0.637,inskrifves,0.627
53,förbuden,0.922,akademi,0.828,wälet,0.786,badajoz,0.784,afgifier,0.775,hnrmvida,0.752,befordringslagarne,0.637,betjänte,0.626
54,lyfta,0.922,flike,0.828,dunsta,0.785,provisionella,0.783,militärperson,0.775,sweusta,0.752,conventet,0.636,oafsättlighet,0.626
55,kallelse,0.922,krus,0.828,ckt,0.785,installera,0.783,wattenbyggnader,0.775,jurymän,0.752,embetsåtgärd,0.636,domarekår,0.626
56,begrepp,0.922,hitintils,0.828,förebygga,0.785,återvälja,0.783,anslagstid,0.775,arreststraff,0.751,1529,0.636,inrikesministéren,0.626
57,wärl,0.922,artighet,0.828,lemnadt,0.785,saknadt,0.783,roende,0.775,hnfwudsakligaste,0.751,majlagarne,0.636,judiciel,0.625
58,ögnablick,0.922,alisa,0.827,cherson,0.785,beige,0.783,frägau,0.775,unionsförfattning,0.75,stäid,0.636,innehatvaren,0.625
59,omtanka,0.921,ikal,0.827,utlupen,0.785,räntefot,0.783,eqvilibristiska,0.775,sesiion,0.75,riksdagsverksamhet,0.636,utvisningsrätt,0.625
60,gora,0.921,äftven,0.827,pröfwas,0.784,lärarebefattning,0.783,genomgående,0.775,beflutets,0.75,kleresi,0.636,kultusdepartementet,0.625
61,politisk,0.921,widdin,0.827,weimar,0.784,undergående,0.782,hanan,0.775,teknologifla,0.75,lagenlighet,0.636,tjänstgöringsreglemente,0.625
62,rättegäng,0.921,resolvera,0.827,enna,0.784,nationalrepresentation,0.782,urverk,0.775,styreise,0.75,rösträttsförhållandena,0.636,konseljpresidiet,0.625
63,medbroder,0.921,osäkerhet,0.827,utweckling,0.784,bolagsreglorna,0.781,stadfästadt,0.774,agrikulturkemisten,0.749,zontariffsystem,0.635,arreststraff,0.624
64,utmärkt,0.92,deffe,0.827,wigliga,0.784,tiduingarne,0.781,minsk,0.774,predikoprof,0.749,författningsförändring,0.635,författningsförändring,0.624
65,eftertanka,0.92,innehafwa,0.827,ffrifwelse,0.784,uppnäs,0.781,dsnna,0.774,skarpskytteföreningens,0.749,förmyndarekassor,0.635,landtdagsman,0.624
66,kapare,0.919,oinskränkt,0.826,ganfla,0.783,constitutionel,0.78,drawback,0.774,lärdomsgrad,0.749,nattvardsfrågan,0.634,jämwal,0.623
67,wälsignelse,0.919,farsot,0.825,pc,0.783,europcista,0.78,demarkationslinie,0.774,uppfljutit,0.749,folkskollä,0.634,domstolsväsende,0.623
68,ritning,0.919,rolighet,0.825,widtagen,0.783,förtunna,0.779,pajazzo,0.774,rörand,0.749,befordringslagarna,0.633,biskoppen,0.622
69,undergäng,0.919,rädhuset,0.825,bon,0.782,dern,0.779,saknadt,0.774,folkskolelärarinna,0.749,krigslagstiftning,0.633,kyrkoherdeämbete,0.622
70,utreda,0.919,desin,0.825,särffildt,0.781,förfaltare,0.779,landthandeln,0.773,tillförordnad,0.749,centralmyndighet,0.633,nationalgard,0.622
71,anklaga,0.919,förhand,0.825,florera,0.781,arkiv,0.779,frimurarehuset,0.773,vattenbyggnadscorpsen,0.749,helstatsförfattning,0.633,embetspligter,0.621
72,hofwet,0.918,natura,0.825,enträgen,0.781,viktig,0.779,bört,0.773,bemstält,0.749,riksrepresentation,0.632,fattigvårdslagstiftning,0.621
73,hwilar,0.918,prägtig,0.825,enstämmig,0.781,widdén,0.779,tillflott,0.773,kuratel,0.749,embetsexamen,0.632,conventet,0.621
74,rang,0.918,rold,0.825,budget,0.78,fästningsfånge,0.779,wälia,0.773,skarpstyttar,0.748,obrottsligen,0.632,fängelseväsende,0.62
75,mede,0.918,stadan,0.825,pappersbruk,0.78,ulli,0.778,förutstäende,0.772,directioncn,0.748,kassationsrätt,0.632,vororten,0.62
76,sdr,0.917,upbära,0.825,elfwen,0.78,anleda,0.778,agendom,0.772,bewäringsbataljon,0.748,komitébetänkande,0.632,departementerne,0.62
77,rikta,0.917,snygghet,0.824,förordnadt,0.78,skuile,0.778,upplåsa,0.772,verksamhetsår,0.748,hygglighet,0.632,storherrns,0.62
78,anfall,0.917,catholsta,0.824,plars,0.78,brunius,0.778,auctoriteter,0.772,lagntstottet,0.748,fribrefsrätt,0.632,kapitulations,0.619
79,sro,0.917,besiut,0.823,utsatt,0.78,tullmedel,0.778,liköppning,0.772,stuteriöfverstyrelsen,0.748,predikoprofs,0.631,öfverkontrollörer,0.619
80,rättegång,0.917,medge,0.823,2c,0.78,värdshusvärd,0.778,anbefalldt,0.772,kreditvrer,0.748,kärleksrus,0.631,nämigen,0.619
81,bärgning,0.916,infunno,0.823,kryssare,0.78,omföra,0.778,montenegrinsk,0.772,förfalstade,0.747,posttjenstemännens,0.631,embetsmäu,0.618
82,ifrig,0.916,omedelbarligen,0.823,spaniorer,0.78,tionen,0.778,tribunat,0.772,öfwerläkare,0.747,casu,0.631,upphärd,0.618
83,iver,0.916,leta,0.823,tze,0.78,lönereglering,0.777,munster,0.772,graföppning,0.746,lotsningsexamen,0.631,skote,0.618
84,upmuntran,0.916,declaration,0.822,isning,0.78,sydamerika,0.777,vägbyggnad,0.772,fredagö,0.746,riddervold,0.631,presidentslönen,0.618
85,famla,0.916,redighet,0.822,halshugga,0.779,riksstat,0.777,medskyldig,0.771,lånetid,0.746,depotchefen,0.63,proviso,0.618
86,härkomst,0.916,skans,0.822,vien,0.779,solidarisk,0.777,jernwägslinien,0.771,bestntet,0.746,prestadömet,0.63,bergmanns,0.617
87,stämning,0.915,utgä,0.822,werkställd,0.779,reglorna,0.777,fölsande,0.771,föräradt,0.746,biokadens,0.63,käjserlig,0.617
88,myckna,0.915,wat,0.822,mellankomne,0.779,oskrymtad,0.777,anslagsfråga,0.771,förhandlingarnc,0.746,barnuppfostringsbidrag,0.63,ostrafflig,0.617
89,förständ,0.915,folkrik,0.821,komst,0.779,ombygga,0.777,eldsläckning,0.771,gumselii,0.746,domkapitelsledamot,0.629,villamarina,0.617
90,wt,0.915,veil,0.821,justering,0.778,underläten,0.777,4e,0.77,versitetet,0.746,fängelseväsende,0.629,militärväsen,0.617
91,indra,0.915,torna,0.821,utgiswen,0.778,lärgosse,0.777,ekeberga,0.77,brakels,0.746,enår,0.629,nationalkyrka,0.617
92,bein,0.915,gikt,0.821,komplott,0.778,bestamma,0.777,tillintetgjordt,0.77,storckenfeldt,0.746,protokollsföringen,0.629,tvångsackord,0.616
93,og,0.915,stegring,0.821,smittsam,0.778,äfwan,0.776,måndagsbladet,0.77,prisstjutning,0.746,vororten,0.629,utvecklingslag,0.616
94,kröning,0.915,dikta,0.821,förrattas,0.777,rev,0.776,skänssa,0.77,inspektionsområde,0.745,nykterhetsintresse,0.629,skoltvång,0.616
95,tilhöra,0.915,tildela,0.821,uppteckning,0.777,inhämtande,0.776,bestyrkande,0.77,ekonomiutstottet,0.745,kapitulations,0.629,revolutionsår,0.616
96,ocb,0.914,wärsta,0.821,rolighet,0.777,tvistefråga,0.776,sakkännare,0.77,hofkonsistorium,0.745,verdsliga,0.628,enår,0.616
97,gudö,0.914,upföras,0.82,jena,0.777,skuldsätta,0.776,förliket,0.77,stickelighet,0.745,administratif,0.628,lagerstråles,0.616
98,tysthet,0.914,uttryckelig,0.82,krigsgärd,0.777,afstänga,0.776,uppfattadt,0.77,vfwannämnda,0.745,utvecklingslag,0.628,neufchatels,0.616
99,försträcka,0.914,bränwinet,0.82,fattadt,0.777,förestagit,0.776,ntstottet,0.77,recit,0.745,armédepartementet,0.628,komitéförslag,0.616
