,politiikka,valtioviisaus,suuriruhtinaskunta,ruhtinaskunta,herttuakunta,suomi,valtio,osavaltio,suomalainen,kansakunta,kansa,raja,nyky,venäjä,venäläinen,keisarikunta,valtakunta,perustuslaki,valtiosääntö,rauha,maakunta,ruotsi,dynastinen,yhteiskunta,yhteiskunnallinen,sosiaalinen,kulttuuri,sivistys,valta,voima,mahti,toimivalta,oikeus,suurvalta,edustajisto,edustus,kansanedustus,hallitsija,hallinto,pohjoismainen,yhteisö,oikeudet,keisarilinen,monarkki,valtias,suvereeni,itsenäinen,kuninkaallinen,provinssi,lääni,koskemattomuus,loukkaamattomuus,vaihtoehto,järjestelmä,suvereenius,sota,kuningaskunta,isänmaa,valtiosääty,sääty,valtiomuoto,hallintojärjestelmä,hallitus,valtionjohto,ministeristö,eduskunta,parlamentti,valtiopäivät,laki,sääntö,rajaseutu,tasa-arvo,liberaali,kuningas,tsaari,keisari,senaatti,alamainen,kansalainen,sopimus,demokratia,historia,konsepti,euroopan,eurooppalainen,yliopisto,vuosisata,luku,maa-alue,alue,seutu,muuttaa,vaihtaa,historiallinen,historian-,ruotsalainen,sisäinen,sisä-,kotimaan,kotimainen,eurooppa,käsitellä,tarkastella,keskustella,aikainen,varhainen,varhais,alku,kysymys,osallistua,status,asema,muodostaa,muodostua,muotoutua,syntyä,perustaa,ala,traktaatti,osa,kolkka,kulmakunta,kunta,erottaa,erkaantua,jakautua,jakaa,herttua,ihminen,ihmis-,inhimillinen,julkinen,yleinen,kehittynyt,edistynyt,korkeatasoinen,retoriikka,puhe,tarkoitushakuinen,aika,ajanjakso,aikakausi,ajankohta,hetki,kiisttanalainen,riitainen,riidanalainen,kieli,aikaväli,kausi,vaihe,periodi,eri,erilainen,kannattaa,tukea,avustaa,rahoittaa,yhdistää,liittää,assosioida,vastalause,mielenilmaus,lausunto,arkisto,arkistoida,historiankirjoitus,johtaja,vallanpitäjä,irrottaa,irtautua,hallinnallinen,tiede,tuottaa,aiheuttaa,synnyttää,esittää,sanomalehti,lehti,riski,vaara,uhka,historioitsija,historiankirjoittaja,julkaista,painattaa,yhteistoiminta,yhteistyö,komento,hallitusaika,määräys,päätös,ratkaisu,periaate,moraali,keskiaika,vanha,entinen,aikaisempi,mobilisaatio,luonto,luonne,laatu,älyllinen,intellektuelli,älykkö,idea,käsitys,mielikuva,paikallinen,paikallis-,alueellinen,pietari,oppilaitos,koulu,akatemia,eheys,luoda,luovutettu,luovuttaa,artikkeli,kirjoitus,artikla,pykälä,res publika,karjalainen,jäsen,keski-,keskus-,keskitetty,hallitusmuoto,virallinen,muodollinen,virkamies,myytti,uskomus,intressi,etu,hyöty,napoleon,yhdistyä,vertailu,yleis-,kenraali,neuvotella,asukas,raja-,kartta,skandinavia,puolustaa,suojella,talous,maantieteellinen,yhteys,yksimielisyys,raha,valuutta,markka,kruunu,kansallinen,itsellisyys,agitatsiooni,itsemääräys,year
1845,0,0,0,0,0,0,0,0,16,1,44,2,2,0,1,0,1,0,0,10,0,1,0,0,0,0,0,0,11,16,7,0,10,0,0,0,0,0,2,0,0,3,18,0,0,0,0,1,0,2,0,0,0,0,0,20,0,0,0,0,0,0,8,0,0,0,0,0,12,2,0,0,0,25,0,14,4,3,0,0,0,23,0,10,1,0,0,17,0,0,0,5,0,0,5,6,0,0,3,0,2,0,0,0,1,0,0,15,1,0,0,1,1,0,0,1,3,5,0,50,2,0,0,1,0,0,758,8,62,0,0,2,3,0,0,0,0,8,0,45,0,0,0,1,0,0,0,1,0,0,1,0,24,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,0,1,12,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,26,10,1,0,15,0,3,0,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,0,0,2,0,0,0,0,3,5,0,0,0,0,0,4,0,0,1,8,1,0,0,0,0,2,0,1,2,9,0,0,2,0,0,3,0,6,0,2,1,1,0,0,0,1845
1846,0,0,0,0,0,2,0,0,52,1,52,4,1,2,5,0,6,0,0,15,0,6,0,0,0,0,0,2,13,12,4,0,19,0,0,0,0,3,0,0,0,1,8,0,0,0,0,1,0,5,0,0,0,0,0,27,0,0,0,1,0,0,25,0,0,0,0,0,13,0,0,0,0,63,1,42,5,0,0,0,0,14,0,10,0,0,0,20,0,0,2,13,1,0,2,2,0,5,6,0,2,1,0,7,0,1,0,28,9,0,0,0,1,0,0,2,1,23,0,73,2,0,5,2,0,0,971,4,36,0,0,3,2,0,1,0,0,11,0,57,0,0,0,4,0,0,0,6,0,0,0,0,35,1,6,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,59,0,4,0,4,9,1,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,33,15,0,0,27,1,9,1,0,0,0,0,0,0,0,0,6,0,7,0,0,1,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,1,0,2,0,15,5,0,0,0,0,1,0,1,4,4,0,0,2,0,0,8,2,10,0,0,9,4,0,0,0,1846
1847,0,0,0,0,0,1,0,0,107,1,121,3,6,3,10,0,1,0,0,11,0,7,0,0,0,0,0,2,20,23,2,0,39,0,0,0,0,3,0,0,0,1,16,0,2,0,0,5,0,5,0,0,0,0,0,43,0,8,0,4,0,0,27,0,0,0,0,2,32,4,0,0,0,71,29,28,13,1,1,0,0,30,0,22,1,0,1,60,0,0,0,21,3,1,22,19,2,4,14,5,2,0,0,4,2,0,0,39,21,0,0,1,4,0,0,5,9,43,0,195,7,0,7,6,0,0,1889,1,61,1,0,9,14,0,1,0,0,18,0,147,0,1,0,11,0,1,0,6,0,1,1,0,96,1,16,1,3,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,2,120,0,9,1,5,22,2,15,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,101,31,0,0,31,3,13,0,0,0,0,0,0,0,0,0,18,0,22,0,0,1,0,0,0,28,0,0,0,3,14,16,4,0,0,0,0,2,1,0,0,21,12,1,2,0,0,3,0,2,4,8,0,2,2,1,0,8,1,21,0,1,9,6,0,0,0,1847
1848,0,0,0,0,1,2,1,0,73,4,167,3,5,7,10,2,4,1,0,26,0,7,0,0,0,0,0,9,32,16,3,0,25,0,0,0,0,8,0,0,0,4,12,2,3,0,0,3,0,2,0,0,0,0,0,84,0,4,0,13,0,0,96,0,15,0,7,5,25,11,0,0,1,142,1,60,21,1,0,0,0,60,0,66,1,3,0,54,0,3,2,34,1,3,18,20,0,3,19,2,37,1,0,5,5,1,0,25,27,0,0,1,2,0,0,23,9,43,0,178,1,0,2,0,0,1,1740,6,55,0,0,7,5,0,1,0,0,25,0,86,0,0,0,3,0,0,1,4,0,0,1,0,98,4,22,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,13,0,20,63,0,10,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,57,31,0,0,34,1,9,0,0,0,0,2,0,0,0,0,3,0,24,0,0,1,0,1,0,15,1,9,0,3,17,16,8,0,4,3,0,10,0,2,2,24,13,23,4,0,0,53,0,1,3,5,0,5,4,1,0,8,2,11,1,3,8,26,2,1,0,1848
1849,6,0,0,0,3,0,0,0,33,3,114,9,5,1,4,0,9,1,0,19,0,2,0,0,0,0,0,4,21,65,5,0,15,0,0,0,0,6,0,0,0,2,12,7,2,0,0,2,0,7,0,0,0,0,0,61,3,8,0,8,0,0,107,0,6,0,2,0,28,8,0,0,0,71,0,43,17,1,0,0,0,76,0,54,2,2,0,40,0,0,5,36,2,3,9,7,0,2,10,0,57,0,0,0,1,0,0,23,31,0,0,2,1,1,0,8,6,55,0,187,7,0,6,1,0,1,1564,7,65,1,1,2,10,0,0,0,0,15,0,73,0,0,0,5,0,0,0,5,0,0,2,0,99,1,18,1,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,12,1,11,12,0,8,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,77,31,0,0,35,1,25,0,0,0,0,0,0,0,0,0,3,0,37,0,0,3,0,0,0,28,0,0,0,3,26,8,6,0,0,1,0,1,0,2,1,38,18,39,4,0,0,27,0,4,12,10,1,3,17,5,0,13,1,13,4,3,6,7,0,3,0,1849
1850,0,0,0,0,0,2,0,0,29,1,59,2,1,0,3,0,9,0,0,58,0,0,0,0,0,0,0,5,13,54,2,0,22,0,0,0,0,1,0,0,0,0,17,4,0,0,0,0,0,1,0,0,0,0,0,21,0,1,0,7,0,0,29,0,0,0,0,0,18,4,0,0,0,51,0,11,22,1,0,0,0,74,0,3,0,0,0,33,0,0,0,24,4,0,7,9,0,3,6,0,25,0,0,0,3,0,0,38,57,0,1,0,4,0,0,7,2,42,0,168,7,0,4,5,0,0,1934,0,166,0,3,4,1,0,0,0,0,21,0,107,0,1,0,12,0,0,0,5,0,0,5,0,68,5,4,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,62,0,12,1,6,10,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,60,19,0,0,37,1,9,0,0,0,0,1,0,0,0,0,15,0,13,0,0,4,0,0,0,19,0,0,0,1,14,12,1,0,0,0,0,1,0,0,0,26,15,29,2,0,0,8,1,1,3,8,0,1,3,10,0,6,0,10,1,4,7,1,0,4,0,1850
1851,2,0,0,0,0,2,1,0,56,0,110,1,3,0,0,0,19,0,0,41,0,3,0,0,0,0,0,8,16,65,5,0,29,0,0,0,0,1,0,0,0,4,48,1,1,0,0,3,0,5,0,0,0,0,0,22,0,2,0,3,0,0,13,0,0,0,0,0,62,4,0,0,0,38,2,26,26,3,1,0,0,34,0,13,0,0,0,63,0,2,0,38,3,0,15,12,0,2,10,2,22,0,0,2,4,1,0,46,33,0,0,2,5,1,0,3,8,72,0,188,8,1,10,3,0,0,2762,4,192,0,0,13,9,0,0,0,0,62,0,145,0,1,0,28,0,1,0,33,0,0,6,0,85,4,11,0,1,1,14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,92,0,11,0,33,14,2,9,3,0,0,1,0,0,0,0,0,2,8,0,0,0,0,96,33,0,0,49,0,22,1,0,0,0,5,0,0,0,0,16,0,21,1,0,4,1,4,0,61,2,1,0,1,32,16,0,0,0,1,0,3,0,0,0,24,30,61,7,0,0,19,0,4,2,5,0,11,4,2,1,15,4,21,5,3,4,2,0,7,0,1851
1852,1,0,0,0,0,1,0,0,40,7,103,6,8,0,5,1,12,0,0,41,0,1,0,0,0,0,0,8,18,48,4,0,32,0,0,0,0,5,0,0,0,3,33,0,0,0,0,4,0,8,0,0,0,0,0,31,0,3,0,2,0,0,32,0,0,0,0,0,79,5,0,0,0,86,0,33,25,2,1,0,0,54,0,10,1,3,0,131,0,0,8,47,0,1,10,11,0,3,4,0,28,1,1,4,3,3,0,27,24,0,0,0,12,0,0,8,10,73,0,235,16,0,9,1,0,0,3415,10,288,1,1,6,23,0,2,0,0,41,0,154,0,1,0,35,0,1,0,27,0,2,2,0,134,5,9,2,2,0,13,3,0,0,0,1,0,0,0,2,0,0,0,0,2,111,0,20,0,13,12,2,19,2,0,0,3,0,0,0,0,0,0,128,0,0,0,1,116,65,0,0,60,0,15,0,0,0,0,7,0,0,0,0,91,0,44,2,0,7,0,2,0,40,0,2,0,1,28,16,0,0,0,0,0,3,0,0,0,22,30,111,5,0,0,6,0,4,8,5,0,4,6,5,0,8,3,27,1,3,6,1,0,1,0,1852
1853,0,0,0,0,0,0,1,0,49,5,123,7,4,0,0,0,14,0,0,73,0,4,0,0,0,0,0,7,15,70,4,0,47,0,0,0,0,7,1,0,0,33,25,0,0,0,1,7,0,19,0,0,0,0,0,24,0,5,0,5,0,0,31,0,0,0,1,2,113,9,0,0,0,109,0,18,24,0,0,0,0,67,0,20,1,2,2,95,0,0,6,50,3,3,11,9,0,7,3,0,27,0,1,13,6,3,0,63,37,0,2,1,12,0,0,8,7,44,0,270,18,0,7,2,0,0,4293,5,388,0,0,14,36,0,3,0,0,34,0,187,0,1,0,61,0,4,0,9,0,1,2,0,172,3,14,1,2,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,5,135,0,14,0,9,8,0,27,2,0,0,5,0,0,0,0,0,4,12,0,0,0,0,188,73,0,0,61,0,14,0,0,0,0,5,0,0,0,0,37,0,21,1,0,8,0,4,0,41,0,0,0,2,27,13,4,0,0,2,0,12,0,3,0,25,40,22,2,0,0,6,5,10,7,11,0,3,4,5,0,11,1,27,4,3,7,2,0,3,0,1853
1854,0,0,0,0,0,2,0,0,62,2,183,4,9,10,12,0,27,0,0,62,0,5,0,0,0,0,0,15,29,66,7,0,48,0,0,0,0,10,0,0,0,10,65,3,0,0,0,4,0,22,0,0,0,0,0,147,0,1,0,5,0,0,89,0,0,0,2,2,63,5,0,0,0,103,0,174,13,17,0,0,0,95,0,57,0,2,1,113,0,1,4,49,2,0,11,15,0,4,6,1,70,1,1,2,4,2,0,55,48,1,0,1,11,0,0,6,8,42,0,371,15,0,14,4,0,0,5099,4,252,2,1,11,17,0,6,0,0,64,0,248,0,2,0,29,0,1,0,2,0,1,2,0,177,1,14,1,3,1,22,6,0,0,0,0,0,0,0,5,0,0,0,0,8,185,0,14,0,25,20,0,8,1,0,0,15,0,0,0,0,0,3,16,0,0,0,0,134,93,0,0,53,1,17,0,0,0,0,1,0,0,0,0,18,0,34,0,0,0,0,2,0,44,0,2,0,2,33,16,8,0,0,0,0,2,0,0,5,31,36,67,3,0,0,131,0,7,6,39,0,23,9,2,0,8,1,38,5,2,7,3,0,0,0,1854
1855,0,0,0,0,0,0,0,0,64,1,298,8,6,46,21,2,71,0,0,104,0,38,0,0,0,0,0,14,55,84,8,0,85,0,0,0,0,14,0,0,0,14,32,1,0,0,3,10,0,19,0,0,0,0,0,238,0,2,0,25,0,0,108,0,0,0,3,3,123,16,0,0,0,212,1,417,15,24,0,0,0,90,0,53,0,6,1,118,0,0,9,73,3,1,24,23,1,8,14,0,103,0,5,10,6,1,0,75,60,0,0,1,11,0,0,21,18,95,0,355,14,0,14,1,0,0,5843,12,405,2,3,15,31,0,6,0,0,69,0,400,0,3,0,48,0,2,0,17,0,1,5,0,138,4,14,2,0,0,14,16,0,0,0,0,0,0,0,2,0,0,1,0,5,245,0,42,4,45,56,10,28,2,0,0,11,1,0,0,5,0,3,19,0,0,0,0,206,113,0,0,73,1,17,0,0,0,1,6,0,0,0,0,115,0,70,1,0,7,0,0,0,37,0,0,0,2,57,15,5,0,0,0,0,15,0,0,3,33,44,82,6,0,0,196,1,3,10,48,0,26,6,5,0,16,2,55,0,3,24,5,0,2,0,1855
1856,0,0,0,0,0,5,0,0,145,9,427,25,11,45,16,1,63,3,0,152,0,14,0,0,0,0,0,27,73,74,3,0,104,0,0,1,0,23,0,0,0,25,59,1,2,0,3,6,0,18,0,0,0,0,0,231,0,7,0,28,0,0,319,0,1,0,7,8,161,21,0,0,0,339,1,437,37,19,5,0,0,126,0,106,0,10,2,167,0,6,11,162,6,1,39,40,2,12,19,1,62,1,1,15,12,1,0,90,113,1,1,1,13,0,0,27,37,84,0,459,12,2,22,1,0,0,6195,24,494,2,1,25,71,0,16,0,0,79,0,367,0,4,0,39,0,2,0,21,0,0,10,0,302,8,38,2,4,1,61,8,0,0,0,1,0,0,0,5,0,0,0,0,10,261,0,37,14,86,94,0,27,3,0,0,21,0,0,0,0,0,3,62,0,0,0,1,249,115,0,0,105,2,38,0,0,0,0,5,0,0,0,0,87,0,89,4,0,6,0,0,0,85,0,5,0,1,86,24,8,0,0,7,0,8,1,0,3,62,122,108,9,0,1,58,4,10,30,17,0,43,21,5,0,41,4,43,5,2,34,16,0,0,0,1856
1857,1,0,0,0,2,18,10,0,202,21,565,27,14,37,39,1,80,6,0,126,0,58,0,0,0,0,0,24,133,127,23,0,250,0,0,1,0,40,10,0,1,32,113,1,2,0,19,19,0,81,2,0,0,0,0,282,3,11,0,50,0,0,520,0,3,0,23,8,251,30,0,0,0,433,6,443,95,27,7,0,0,192,0,209,6,10,0,228,0,6,21,215,9,15,105,53,0,43,18,3,93,4,6,35,15,3,0,129,292,0,2,4,19,1,0,31,43,235,0,907,27,0,37,18,0,2,11405,71,511,7,1,53,120,0,25,0,0,119,0,713,0,1,0,66,0,2,0,20,0,1,13,0,660,12,58,4,5,2,42,16,0,0,0,0,0,0,0,9,0,0,4,0,8,541,0,51,20,92,106,6,36,2,0,0,29,2,0,0,3,0,15,176,0,0,0,3,319,242,1,0,205,14,75,0,0,0,1,13,0,1,0,0,102,8,212,2,0,20,0,3,0,138,0,4,0,5,132,151,7,0,0,8,0,32,0,1,3,111,188,200,10,0,11,131,2,14,31,40,0,37,36,25,0,32,7,116,4,5,68,32,0,0,0,1857
1858,1,1,0,0,0,15,6,0,194,7,435,18,9,36,14,0,27,1,0,70,0,43,0,0,0,0,0,38,80,99,4,0,206,0,0,0,0,21,12,0,0,24,72,0,0,0,5,10,0,26,0,0,0,0,0,229,5,25,0,43,0,0,363,0,11,0,7,3,206,67,0,0,0,196,1,291,77,20,1,0,0,207,0,110,7,11,2,218,0,8,14,152,9,10,63,48,0,25,16,4,82,3,15,24,13,9,0,103,161,0,0,9,24,1,0,33,26,165,0,720,9,0,45,18,0,2,8897,20,371,4,1,29,112,1,28,0,0,108,0,550,0,8,0,23,0,4,0,7,0,1,5,0,569,12,65,5,3,2,29,12,0,0,0,0,0,0,0,18,0,0,0,0,15,419,0,40,14,109,97,2,24,5,0,0,15,2,0,0,2,0,17,108,1,0,0,0,231,240,0,0,135,10,51,0,0,0,2,10,0,0,0,0,70,11,172,0,0,20,0,1,1,97,8,11,0,7,114,87,6,0,0,4,0,19,0,0,1,101,81,94,11,0,2,102,1,7,25,35,0,49,41,13,0,48,7,83,12,8,52,28,1,3,0,1858
1859,0,1,0,0,9,25,25,0,244,6,645,21,18,77,28,4,60,8,0,132,0,62,0,0,0,0,1,79,117,136,14,0,386,0,0,0,0,40,23,0,0,49,71,0,2,0,6,21,0,47,0,0,0,0,0,434,2,17,0,47,0,0,507,0,15,0,15,17,261,64,0,0,0,417,1,471,102,33,1,0,0,423,0,249,12,21,3,259,0,7,14,150,11,11,100,99,1,14,18,4,144,2,17,24,16,6,0,115,257,0,0,14,32,6,0,46,61,187,0,883,13,0,49,8,0,1,9819,57,385,8,4,52,159,0,26,0,0,96,0,556,0,9,0,47,0,4,0,13,0,2,14,0,645,8,80,8,6,0,56,21,0,0,0,1,0,0,0,21,0,0,1,0,24,414,0,47,16,94,84,6,34,1,0,0,30,0,0,0,1,0,23,229,0,0,0,0,316,239,0,0,144,4,34,1,0,0,0,14,0,1,0,0,47,11,203,5,0,13,0,4,0,142,12,13,0,11,89,94,10,0,0,8,0,31,3,0,7,147,101,368,40,0,2,158,4,14,24,59,0,69,16,8,3,31,10,169,11,3,52,24,0,2,0,1859
1860,0,0,0,0,1,49,42,0,289,6,619,16,15,21,16,4,41,5,0,95,0,75,0,0,0,0,0,117,156,110,17,0,357,0,0,0,0,30,9,0,1,30,122,1,3,0,7,27,0,52,3,0,0,0,0,173,1,13,0,40,0,0,365,0,9,5,3,17,198,62,0,1,0,398,23,297,125,29,6,0,0,183,0,105,6,20,1,226,0,4,9,140,15,13,79,91,0,32,14,8,36,3,15,41,13,8,0,122,226,0,0,11,30,7,0,39,46,203,0,862,11,2,63,9,0,0,9633,33,333,4,4,53,164,0,49,0,0,97,0,685,0,3,0,65,0,1,0,24,0,1,7,0,610,27,109,6,5,0,44,18,0,0,0,1,2,0,0,77,0,0,0,0,26,443,0,43,20,86,148,4,33,7,0,0,34,1,0,0,2,0,35,201,0,0,0,0,340,246,2,0,121,7,43,0,0,0,0,32,0,0,1,0,72,13,241,3,0,12,0,5,0,126,3,8,0,25,110,54,16,0,1,6,0,41,3,0,8,112,94,91,20,0,4,137,5,13,23,59,0,53,27,23,0,38,8,144,1,124,56,38,0,0,0,1860
1861,0,0,1,0,1,38,37,0,311,24,762,13,29,28,18,2,47,15,1,61,0,55,0,0,0,0,0,96,154,131,17,0,355,0,0,0,0,34,8,0,3,53,119,0,0,0,12,23,0,57,0,0,0,0,0,150,4,16,0,51,1,0,476,0,4,0,1,17,379,92,0,0,0,273,25,327,166,57,20,0,0,226,0,89,5,39,2,359,0,4,11,172,10,14,92,109,0,30,19,4,24,1,22,65,20,3,0,112,354,0,0,10,23,5,0,49,69,239,0,853,32,0,59,25,1,0,10797,17,351,2,0,65,200,0,35,0,0,165,0,678,0,12,0,55,0,8,0,16,0,1,10,0,955,11,100,4,7,1,40,18,0,0,0,3,2,0,0,127,1,0,0,0,22,503,0,44,16,93,199,0,43,8,0,0,32,3,0,0,2,0,45,162,1,0,0,4,388,289,4,0,115,15,54,0,0,0,0,33,0,1,1,0,85,9,283,12,0,7,0,6,0,212,6,11,0,18,136,92,11,0,0,12,0,38,1,0,4,121,134,40,39,0,1,87,13,19,21,174,1,70,34,19,0,45,3,126,1,304,66,71,0,0,0,1861
1862,0,0,0,0,0,41,111,0,320,59,951,20,18,27,22,3,48,10,0,95,0,65,0,0,0,0,0,95,196,146,9,0,564,0,0,1,0,49,4,0,1,103,212,0,5,0,20,24,0,59,0,0,0,0,0,201,1,30,0,44,0,0,850,0,10,1,10,59,399,110,0,3,1,261,19,338,420,87,23,1,0,180,0,79,1,47,4,266,0,4,23,197,16,11,120,89,0,27,31,5,18,2,34,63,13,1,0,121,765,0,0,14,25,3,0,47,69,283,0,1119,20,0,69,14,0,2,12237,22,379,12,5,74,304,0,43,0,0,160,0,806,0,32,0,69,0,4,1,14,0,4,16,0,974,5,124,13,7,3,51,42,0,0,0,2,0,0,0,113,0,0,0,0,20,543,0,57,55,95,210,0,55,13,0,0,36,0,0,0,6,0,72,187,1,0,0,0,439,311,0,0,121,10,135,1,0,0,1,41,1,0,0,1,99,27,285,5,0,19,0,5,0,173,0,16,0,18,167,123,23,0,4,4,0,52,0,1,18,116,160,41,34,0,6,106,11,22,33,72,0,70,61,29,0,81,4,203,13,105,167,66,0,0,0,1862
1863,0,8,1,0,8,76,170,0,594,42,1198,40,34,224,86,7,58,24,0,160,0,125,0,0,0,0,0,92,277,141,24,0,748,0,0,18,0,73,20,0,0,131,244,0,4,0,17,40,0,87,0,0,0,0,0,454,9,19,1,331,0,0,1148,0,18,34,8,204,388,123,0,0,10,498,26,1052,506,75,29,0,0,260,2,220,10,33,4,348,0,11,18,266,7,24,128,203,2,35,35,7,24,2,35,45,14,3,0,164,526,0,1,47,27,6,0,91,53,238,5,1265,32,1,92,30,2,3,16551,74,410,6,6,104,447,0,61,0,0,245,0,964,0,28,0,88,0,3,0,27,0,4,18,0,895,16,189,17,8,1,99,36,0,0,0,28,11,0,0,111,0,0,1,1,33,816,0,78,82,196,483,0,68,16,0,0,54,2,0,0,3,1,73,284,1,0,0,0,557,423,2,0,124,24,77,1,0,0,0,64,0,0,0,0,118,19,236,0,0,12,0,11,0,256,1,14,0,20,206,89,19,0,6,40,0,65,2,0,16,175,185,83,38,0,4,283,7,19,57,74,0,113,49,47,0,119,11,130,3,433,126,105,0,0,0,1863
1864,0,0,0,0,7,30,158,0,511,27,1207,60,53,66,52,2,52,18,0,200,1,142,0,0,1,0,0,95,248,203,41,0,783,0,0,2,0,67,18,0,1,103,419,0,1,0,20,46,0,75,0,0,0,0,0,546,1,23,1,599,0,0,1022,0,33,25,29,159,390,180,0,0,0,525,66,667,486,105,42,0,0,342,0,232,8,64,5,682,0,7,37,324,18,74,158,207,0,64,35,7,46,11,30,53,16,5,0,184,621,3,1,44,47,7,0,102,86,524,0,1766,29,1,101,49,2,2,19950,108,552,7,2,101,432,0,85,0,0,296,0,1167,0,36,0,101,0,3,0,10,0,5,28,0,1403,26,149,8,11,2,125,43,0,0,0,544,4,0,0,203,0,2,0,1,60,839,0,68,64,127,446,2,87,13,0,0,52,3,0,0,8,0,237,300,2,0,0,5,649,532,2,0,229,30,77,0,0,0,0,60,0,0,1,0,129,16,425,11,0,18,1,8,8,261,0,32,0,15,228,124,28,0,2,30,0,63,2,0,12,203,164,101,83,0,3,322,11,30,82,117,3,127,72,85,0,148,21,290,4,552,99,109,0,0,0,1864
1865,2,6,0,0,4,27,112,0,500,5,1004,38,38,56,82,18,68,26,0,293,0,117,0,0,4,0,0,103,250,208,34,0,757,0,0,7,0,84,24,0,0,121,381,6,3,0,20,45,0,62,0,0,0,4,0,393,8,18,0,35,0,0,1489,0,83,52,48,100,360,128,0,1,2,602,68,681,715,69,53,0,0,552,3,148,11,57,0,550,0,6,25,320,33,36,157,180,0,39,71,10,241,5,36,60,26,5,0,232,663,1,1,56,49,8,2,95,106,536,0,1640,33,0,150,32,2,1,19228,92,682,7,4,100,462,0,98,0,0,213,0,1144,0,31,0,89,0,4,1,16,0,6,13,0,1368,20,171,13,13,1,112,43,0,0,0,63,2,0,0,211,0,1,0,0,24,933,0,77,94,216,676,1,98,6,0,0,81,1,0,0,5,1,70,378,7,0,2,3,746,571,1,0,204,34,72,0,0,0,0,56,0,1,1,0,138,22,486,12,0,22,0,11,0,250,3,25,0,14,235,94,15,0,1,100,1,55,0,0,18,143,134,323,35,0,2,408,5,17,49,72,2,144,54,41,1,155,19,297,37,503,100,89,0,15,0,1865
1866,0,0,0,0,4,15,64,0,234,9,790,25,29,73,37,18,37,2,0,251,0,51,0,0,5,0,0,53,139,145,29,0,388,0,0,1,0,34,18,1,2,45,1074,0,2,0,12,28,0,66,0,0,0,23,0,324,6,7,0,31,1,0,687,0,11,36,24,76,199,102,0,0,0,557,82,601,1656,51,11,1,0,282,0,137,4,33,2,412,0,7,16,225,19,76,166,106,0,40,87,7,43,1,15,36,19,5,0,127,353,0,0,36,27,6,0,48,110,714,0,1561,16,0,101,28,1,0,13720,66,619,6,5,56,307,0,53,0,0,128,0,712,0,14,0,76,0,3,1,16,0,5,5,0,1097,16,114,15,10,0,71,27,0,0,0,27,22,0,0,138,1,0,1,0,13,683,0,76,39,171,371,0,65,6,0,0,31,1,0,0,5,0,54,314,1,1,0,10,595,436,1,0,167,21,88,0,0,0,0,40,0,0,0,0,444,23,215,4,1,17,2,11,1,158,6,28,0,41,107,75,15,0,1,102,0,27,2,0,23,93,105,68,36,0,13,242,8,19,35,58,1,91,39,62,0,66,11,295,6,370,134,23,0,0,0,1866
1867,0,2,0,0,0,47,124,0,255,9,710,15,17,60,25,5,37,13,0,134,0,62,0,0,2,0,0,33,104,121,33,0,454,0,0,2,0,26,12,0,3,30,974,0,2,0,10,57,0,78,0,0,0,4,0,166,16,12,0,496,0,0,638,0,14,15,34,184,214,157,0,0,1,399,51,611,870,74,21,2,0,148,1,92,3,16,1,340,0,20,13,189,27,27,110,66,0,43,48,7,20,3,9,35,14,7,0,110,380,1,0,41,21,1,0,50,66,549,0,1531,20,0,76,34,1,2,12334,30,321,4,2,92,286,2,47,0,0,149,0,665,0,15,0,57,0,3,1,7,0,4,7,0,1050,16,115,9,7,0,35,47,0,0,0,25,4,0,0,91,0,0,0,0,7,745,0,56,55,105,246,4,45,10,0,0,42,4,0,0,8,0,67,294,2,0,0,4,335,508,4,0,129,28,67,0,0,0,0,26,0,0,0,0,294,10,212,3,0,22,0,17,0,124,2,62,0,14,150,70,16,0,1,86,0,29,0,0,10,145,97,84,36,1,9,93,3,10,34,49,1,91,32,69,0,97,17,205,6,235,156,15,0,0,0,1867
