,politik,finland,stat,finsk,finne,nation,folk,gräns,modern,ryss,rike,författning,grundlag,fred,ryssland,makt,representation,styre,regel,rättighet,monark,regent,provins,system,krig,land,stånd,regeringsform,regering,riksdag,parlament,lag,kung,kejsare,senat,medborgare,historia,begrepp,europeisk,universitet,sekel,århundrade,förändring,byta,historisk,swensk,inre,inrikes,europa,tidig,fråga,delta,ställning,bilda,form,del,skilja,dela,hertig,offentlig,allmän,tid,period,era,språk,olik,annorlunda,stötta,stödja,styresman,publicera,princip,förbi,förra,föreställning,petersburg,akademi,samfund,annan,skapa,artikel,trakt,medlem,gemensam,ämbetsman,officiell,förena,jämförelse,general,allmoge,valuta,sedel,mynt,penning
stånd,0.3041592836380005,0.26095449924468994,0.4022042751312256,0.29928556084632874,0.28453370928764343,0.3041744530200958,0.11423321813344955,0.28224900364875793,0.17882166802883148,0.27368608117103577,0.3300360441207886,0.5011441111564636,0.40763404965400696,0.30733031034469604,0.43371185660362244,0.301838755607605,0.30094775557518005,0.37204229831695557,0.18880409002304077,0.3643009662628174,0.31467241048812866,0.34139570593833923,0.2700648605823517,0.36446413397789,0.2446284145116806,0.13254186511039734,0.9999999403953552,0.39742398262023926,0.25944629311561584,0.47689491510391235,0.4422672688961029,0.3013610243797302,0.28741952776908875,0.36057764291763306,0.3106636703014374,0.2701021134853363,0.2886965572834015,0.2432088702917099,0.3729109466075897,0.4213317632675171,0.342282235622406,0.3745889961719513,0.22150009870529175,0.23547802865505219,0.3799690008163452,0.20469988882541656,0.11289124935865402,0.3970853090286255,0.2738581895828247,0.1434825211763382,0.30183061957359314,0.18893375992774963,0.32245683670043945,0.3053305149078369,0.2791344225406647,0.1322900354862213,0.2046675682067871,0.20482952892780304,0.2676893174648285,0.4457153081893921,0.3116739094257355,0.14887095987796783,0.3683231472969055,0.27392202615737915,0.24005602300167084,0.20127753913402557,0.2748308479785919,0.3858911991119385,0.16292664408683777,0.3285319209098816,0.4181387424468994,0.27348896861076355,0.135443314909935,0.2279101014137268,0.4024008512496948,0.31554779410362244,0.4088660776615143,0.34146764874458313,0.09547650068998337,0.29431119561195374,0.33683091402053833,0.04603584110736847,0.405742347240448,0.36722034215927124,0.4717792868614197,0.45436981320381165,0.2700769901275635,0.3124430179595947,0.19607700407505035,0.21370820701122284,0.4518352150917053,0.2941321134567261,0.2537538409233093,0.15925589203834534
regeringsform,0.7199940085411072,0.3834393620491028,0.5286690592765808,0.4691513180732727,0.27793848514556885,0.5312432646751404,0.37988728284835815,0.5560280680656433,0.337448388338089,0.6027823090553284,0.4435431957244873,0.6527332067489624,0.8613035082817078,0.3899175524711609,0.6238641738891602,0.6956449747085571,0.5997547507286072,0.7732643485069275,0.6973274350166321,0.555048406124115,0.6103761792182922,0.5933595895767212,0.6367872953414917,0.7276808023452759,0.49439868330955505,0.38875648379325867,0.39742398262023926,1.0,0.47555166482925415,0.5272603631019592,0.6062899827957153,0.5521342754364014,0.4848150312900543,0.48516058921813965,0.7436547875404358,0.4502417743206024,0.4329955577850342,0.6654912829399109,0.7950988411903381,0.8580188155174255,0.750359833240509,0.7831329703330994,0.6152450442314148,0.4585273861885071,0.6775760650634766,0.4562408924102783,0.48348796367645264,0.554913341999054,0.5487379431724548,0.5219371914863586,0.6024175882339478,0.4040413498878479,0.5868420600891113,0.6802309155464172,0.5782324075698853,0.3749293386936188,0.6371774673461914,0.43393608927726746,0.4288625419139862,0.7160353064537048,0.4502650499343872,0.37369704246520996,0.8462162017822266,0.6433881521224976,0.47926655411720276,0.6601552367210388,0.6118521690368652,0.7960358262062073,0.5446485280990601,0.7151960134506226,0.7903769016265869,0.766735851764679,0.4963035583496094,0.4325900673866272,0.6233664751052856,0.46595171093940735,0.8064807057380676,0.6221615672111511,0.4076525568962097,0.7414059638977051,0.6637293100357056,0.4367271065711975,0.6400048732757568,0.6104817986488342,0.4959215223789215,0.7549725770950317,0.49598678946495056,0.6984190344810486,0.4406021535396576,0.5297207236289978,0.7989036440849304,0.43177250027656555,0.47911956906318665,0.4076487421989441
regering,0.4930180609226227,0.2870388925075531,0.45885634422302246,0.19149841368198395,0.20770515501499176,0.5043970942497253,0.3733619749546051,0.4951387047767639,0.007663264870643616,0.47868409752845764,0.37871238589286804,0.4438224136829376,0.5271176099777222,0.4092501103878021,0.5562308430671692,0.4715634286403656,0.3504001200199127,0.3957860469818115,0.40539735555648804,0.43217208981513977,0.5028212070465088,0.5752557516098022,0.5437204837799072,0.41907694935798645,0.5016788840293884,0.21831142902374268,0.25944629311561584,0.47555166482925415,0.9999999403953552,0.39757683873176575,0.47690513730049133,0.25953245162963867,0.39110368490219116,0.5274608135223389,0.4852282702922821,0.45326751470565796,0.2581407129764557,0.27571696043014526,0.5403743982315063,0.513602077960968,0.4371079206466675,0.4323984384536743,0.31937867403030396,0.20392383635044098,0.33859190344810486,0.3217966556549072,0.3470480442047119,0.32985830307006836,0.4516601264476776,0.3046516180038452,0.23834730684757233,0.3205154538154602,0.3635041415691376,0.457906574010849,0.32141193747520447,0.2655303478240967,0.4128910005092621,0.33122843503952026,0.41113603115081787,0.41822636127471924,0.2567446231842041,0.24747022986412048,0.44700196385383606,0.3487800359725952,0.24563497304916382,0.2838916778564453,0.33048391342163086,0.5345591306686401,0.33431679010391235,0.4823150038719177,0.408096045255661,0.45679566264152527,0.2713899612426758,0.24620124697685242,0.45909664034843445,0.39490923285484314,0.4811127185821533,0.4595198631286621,0.2750031650066376,0.4379812180995941,0.4211564362049103,0.3246020972728729,0.43136951327323914,0.5016250610351562,0.44560080766677856,0.5045145750045776,0.511016309261322,0.5029335021972656,0.38033023476600647,0.33608511090278625,0.4154486656188965,0.187057226896286,0.3580628037452698,0.2796109616756439
riksdag,0.39297133684158325,0.42774882912635803,0.401670902967453,0.2138454169034958,0.2696026861667633,0.36699122190475464,0.1391610950231552,0.4341248869895935,0.13700224459171295,0.41052499413490295,0.4039589464664459,0.5128011703491211,0.5652707815170288,0.3496602773666382,0.5415024757385254,0.3305715024471283,0.5061119794845581,0.4464474618434906,0.26991191506385803,0.2382335513830185,0.44147613644599915,0.5001774430274963,0.5430722236633301,0.41512608528137207,0.3567611575126648,0.2279110848903656,0.47689491510391235,0.5272603631019592,0.39757683873176575,0.9999999403953552,0.6059848070144653,0.29405075311660767,0.3857406675815582,0.4233141243457794,0.4821518361568451,0.34203216433525085,0.3801718056201935,0.2590819299221039,0.5131797790527344,0.552909255027771,0.47292372584342957,0.576345682144165,0.4443451166152954,0.11385972797870636,0.4538796842098236,0.29679566621780396,0.1864636242389679,0.5249968767166138,0.3736664354801178,0.30713126063346863,0.38237547874450684,0.2747288644313812,0.4044365882873535,0.36315539479255676,0.24913595616817474,0.2695395052433014,0.42562952637672424,0.23608335852622986,0.4475865960121155,0.5983485579490662,0.41353774070739746,0.2993718683719635,0.48063021898269653,0.360592782497406,0.22486358880996704,0.2934127151966095,0.27340275049209595,0.5022321343421936,0.3056948482990265,0.4351329505443573,0.5470872521400452,0.3840453028678894,0.42215266823768616,0.291300505399704,0.5117567181587219,0.5309180021286011,0.5448720455169678,0.4730815291404724,0.15546885132789612,0.3410094976425171,0.5156465172767639,0.2524056136608124,0.45756855607032776,0.4832385182380676,0.4285520613193512,0.5102944374084473,0.30251017212867737,0.3875860571861267,0.3766616880893707,0.3602389395236969,0.5029566884040833,0.2145853042602539,0.33077582716941833,0.07366324216127396
parlament,0.5606939196586609,0.418233722448349,0.4271135628223419,0.24396425485610962,0.22896961867809296,0.47074687480926514,0.2597234845161438,0.5984063744544983,0.1871299147605896,0.5797756314277649,0.3713022768497467,0.44865790009498596,0.6326671838760376,0.36250415444374084,0.6343533992767334,0.49831995368003845,0.47162359952926636,0.5419268608093262,0.43743884563446045,0.3062961995601654,0.5820094347000122,0.5518572926521301,0.6095595359802246,0.5946999788284302,0.5173287987709045,0.23973198235034943,0.4422672688961029,0.6062899827957153,0.47690513730049133,0.6059848070144653,1.0,0.2679179608821869,0.34676632285118103,0.6004552245140076,0.7199634313583374,0.4069196283817291,0.4112650752067566,0.43717652559280396,0.6257500052452087,0.682881772518158,0.5637335181236267,0.6107410192489624,0.45372474193573,0.18280991911888123,0.49063292145729065,0.38754910230636597,0.3984324038028717,0.4592575430870056,0.5143710970878601,0.4619140028953552,0.5072116255760193,0.3075866401195526,0.5008865594863892,0.5067116618156433,0.3518557846546173,0.3188984990119934,0.43035194277763367,0.26674121618270874,0.5370015501976013,0.5901720523834229,0.37415552139282227,0.21692074835300446,0.63981032371521,0.4424906075000763,0.28250667452812195,0.45448121428489685,0.4824862480163574,0.6804020404815674,0.4078948497772217,0.5471289753913879,0.6018819808959961,0.545936644077301,0.4217792749404907,0.3390010893344879,0.6009269952774048,0.6643683314323425,0.649358332157135,0.5267102122306824,0.2890203297138214,0.48989689350128174,0.5564171671867371,0.3314629793167114,0.4637182950973511,0.470237672328949,0.42983198165893555,0.6524482369422913,0.35709574818611145,0.5400753617286682,0.5726843476295471,0.44117793440818787,0.5573365092277527,0.2850636839866638,0.28376755118370056,0.2926657795906067
lag,0.44440552592277527,0.17879995703697205,0.33031874895095825,0.2028380036354065,0.13758885860443115,0.2945310175418854,0.22786536812782288,0.26937833428382874,0.10906017571687698,0.19989730417728424,0.303200900554657,0.5704200267791748,0.49768930673599243,0.21593527495861053,0.2872467637062073,0.3758617341518402,0.27534016966819763,0.3782331347465515,0.444217324256897,0.4045286476612091,0.2346549928188324,0.3864157497882843,0.28773507475852966,0.43478816747665405,0.24760083854198456,0.15470390021800995,0.3013610243797302,0.5521342754364014,0.25953245162963867,0.29405075311660767,0.2679179608821869,1.0,0.38358286023139954,0.126957967877388,0.32234156131744385,0.3845433294773102,0.20426003634929657,0.38510003685951233,0.3168218433856964,0.45144689083099365,0.42955300211906433,0.3170066773891449,0.3153840899467468,0.2299567461013794,0.31918850541114807,0.19028769433498383,0.23958367109298706,0.2815159857273102,0.2521650493144989,0.23935934901237488,0.33789703249931335,0.2144559621810913,0.2984994351863861,0.36144745349884033,0.3142474293708801,0.1232793852686882,0.3674529194831848,0.16033372282981873,0.17803552746772766,0.3995934724807739,0.3334270417690277,0.18977516889572144,0.44704103469848633,0.3098381757736206,0.2262697070837021,0.41053956747055054,0.40464863181114197,0.3737688958644867,0.20890267193317413,0.4155518710613251,0.4522818922996521,0.40592458844184875,0.23336665332317352,0.10439433157444,0.3461602032184601,0.15853329002857208,0.4885939955711365,0.3262174427509308,0.32808759808540344,0.4491722285747528,0.39509543776512146,0.1389075070619583,0.4261660873889923,0.44106075167655945,0.25968024134635925,0.3398113548755646,0.30402421951293945,0.4465874433517456,0.03641725704073906,0.3088197708129883,0.4041944146156311,0.19853822886943817,0.3008846342563629,0.12334783375263214
kung,0.5210641622543335,0.4456539750099182,0.28850093483924866,0.28000324964523315,0.20849183201789856,0.3743359446525574,0.3302185535430908,0.34585392475128174,0.1142273023724556,0.41344788670539856,0.3024396002292633,0.30337440967559814,0.4760369062423706,0.28173258900642395,0.38976356387138367,0.4871537685394287,0.3335154354572296,0.5193346738815308,0.39814725518226624,0.26595214009284973,0.48240166902542114,0.5540918111801147,0.34428367018699646,0.36838498711586,0.2913384735584259,0.255158394575119,0.28741952776908875,0.4848150312900543,0.39110368490219116,0.3857406675815582,0.34676632285118103,0.38358286023139954,1.0,0.4629329741001129,0.40964654088020325,0.3551032841205597,0.21646980941295624,0.43976029753685,0.5275157690048218,0.5184599757194519,0.5250258445739746,0.5369800329208374,0.3138231337070465,0.30470553040504456,0.24975544214248657,0.2970164716243744,0.303048312664032,0.2373582422733307,0.2722662687301636,0.2832925021648407,0.3073912262916565,0.2040354311466217,0.3322906494140625,0.6002451181411743,0.283797949552536,0.18553048372268677,0.437117338180542,0.4219435751438141,0.4625001847743988,0.31934040784835815,0.19319458305835724,0.24267584085464478,0.5563514232635498,0.4235430061817169,0.054613955318927765,0.21568013727664948,0.32518771290779114,0.490858256816864,0.3517831861972809,0.5816457271575928,0.3803628087043762,0.4991838037967682,0.3851797580718994,0.332474023103714,0.4752989411354065,0.4013623297214508,0.3801666498184204,0.34063437581062317,0.2898785173892975,0.4700094759464264,0.18406257033348083,0.12678813934326172,0.3805588185787201,0.3923977315425873,0.3815840184688568,0.3425823450088501,0.43534156680107117,0.5158865451812744,0.25596562027931213,0.331657737493515,0.4425237774848938,0.08411772549152374,0.16569112241268158,0.2043435424566269
kejsare,0.4124071002006531,0.4145410358905792,0.409890741109848,0.20058150589466095,0.10489044338464737,0.4293755292892456,0.3227740526199341,0.5091919302940369,0.10448480397462845,0.5375969409942627,0.3035825788974762,0.27200058102607727,0.4536546468734741,0.43808692693710327,0.555370569229126,0.3878009617328644,0.34501543641090393,0.42365869879722595,0.31928735971450806,0.30503126978874207,0.5992637276649475,0.5483292937278748,0.5094709396362305,0.3913496434688568,0.49485206604003906,0.25166240334510803,0.36057764291763306,0.48516058921813965,0.5274608135223389,0.4233141243457794,0.6004552245140076,0.126957967877388,0.4629329741001129,1.0,0.6193172335624695,0.3466404974460602,0.24211373925209045,0.3324558436870575,0.522477388381958,0.5028836727142334,0.426090806722641,0.45556363463401794,0.314369797706604,0.17598851025104523,0.34362339973449707,0.1956849843263626,0.36276617646217346,0.327355295419693,0.48781245946884155,0.2917378842830658,0.31730473041534424,0.2747136950492859,0.40871375799179077,0.43480274081230164,0.21707424521446228,0.19687414169311523,0.34649762511253357,0.2830156087875366,0.6352545022964478,0.4384150207042694,0.19640322029590607,0.19408166408538818,0.4964968264102936,0.31351926922798157,0.2183661162853241,0.2574731409549713,0.30232009291648865,0.5730364918708801,0.29019179940223694,0.40578362345695496,0.40848684310913086,0.4625577926635742,0.3665083646774292,0.2793879508972168,0.5629517436027527,0.5659483671188354,0.4271203577518463,0.4021679162979126,0.23793518543243408,0.34662988781929016,0.35137781500816345,0.1890174001455307,0.3549146056175232,0.4204050600528717,0.36485445499420166,0.489214152097702,0.3739281892776489,0.4623223841190338,0.5668432116508484,0.3256711959838867,0.3918135464191437,0.17321006953716278,0.229897603392601,0.2973170578479767
senat,0.6919592022895813,0.3885800838470459,0.4416518211364746,0.3915660083293915,0.3208792209625244,0.48350149393081665,0.2931787371635437,0.6280516386032104,0.2997667193412781,0.6888594031333923,0.3665207028388977,0.44129401445388794,0.7559666037559509,0.4162488281726837,0.650988757610321,0.6473795175552368,0.5662533044815063,0.6699166893959045,0.6217665076255798,0.37473157048225403,0.7183153033256531,0.6370019316673279,0.6340241432189941,0.6670713424682617,0.5305466055870056,0.31172269582748413,0.3106636703014374,0.7436547875404358,0.4852282702922821,0.4821518361568451,0.7199634313583374,0.32234156131744385,0.40964654088020325,0.6193172335624695,0.9999999403953552,0.37316370010375977,0.4475850462913513,0.5681037902832031,0.7389429211616516,0.7858744859695435,0.7121328115463257,0.7129566669464111,0.5152009129524231,0.3053224980831146,0.6470009684562683,0.5071036219596863,0.4156047999858856,0.5035995244979858,0.5449222922325134,0.5234629511833191,0.5695236921310425,0.2606537640094757,0.5656136870384216,0.6558670401573181,0.4811568558216095,0.4103934168815613,0.5299913883209229,0.3852461874485016,0.5533652901649475,0.6595256924629211,0.2999130189418793,0.27592673897743225,0.7984023094177246,0.5723814368247986,0.3831762969493866,0.5261695384979248,0.5346831679344177,0.8189658522605896,0.6102219820022583,0.6788523197174072,0.6799918413162231,0.7529498338699341,0.5388884544372559,0.319087415933609,0.6387916207313538,0.6758422255516052,0.7680628895759583,0.5614188313484192,0.329233855009079,0.6697967648506165,0.6079705953598022,0.3349766731262207,0.48977938294410706,0.4997423589229584,0.3772639036178589,0.7484906315803528,0.5355553030967712,0.6768646240234375,0.6387491822242737,0.46440738439559937,0.6659815907478333,0.3285500705242157,0.32889288663864136,0.37502360343933105
medborgare,0.5220006108283997,0.2960644066333771,0.42623069882392883,0.20543090999126434,0.20869219303131104,0.5389459729194641,0.4058802127838135,0.4334363639354706,0.07161441445350647,0.28786689043045044,0.5067351460456848,0.4727034270763397,0.49435919523239136,0.2335600107908249,0.37349390983581543,0.3545585572719574,0.3170638382434845,0.4302893877029419,0.42297449707984924,0.38186565041542053,0.4533350467681885,0.5638283491134644,0.415060430765152,0.3927128314971924,0.31832408905029297,0.2926294505596161,0.2701021134853363,0.4502417743206024,0.45326751470565796,0.34203216433525085,0.4069196283817291,0.3845433294773102,0.3551032841205597,0.3466404974460602,0.37316370010375977,1.0,0.2976161241531372,0.4786304235458374,0.46326354146003723,0.44678083062171936,0.4915483295917511,0.3782205283641815,0.33474409580230713,0.11898800730705261,0.3462776243686676,0.28052854537963867,0.39187413454055786,0.28098586201667786,0.4495907723903656,0.2640697956085205,0.2553236484527588,0.2140646129846573,0.40823233127593994,0.5371639132499695,0.3387964367866516,0.18174217641353607,0.39888283610343933,0.3284466862678528,0.2831306755542755,0.4368813633918762,0.4196138381958008,0.21515487134456635,0.49961477518081665,0.3483651578426361,0.32880544662475586,0.46451643109321594,0.332884281873703,0.48470941185951233,0.3099229037761688,0.5113292932510376,0.43319258093833923,0.5541496872901917,0.04424131661653519,0.1285940706729889,0.4537248909473419,0.24146834015846252,0.468773752450943,0.5858820676803589,0.23059886693954468,0.4685882031917572,0.4489356279373169,0.1451619267463684,0.6432087421417236,0.5359449982643127,0.5631833076477051,0.3570786714553833,0.4129081666469574,0.4721865952014923,0.15470488369464874,0.5430457592010498,0.4251021444797516,0.16636985540390015,0.26825639605522156,0.23809626698493958
historia,0.41423824429512024,0.3259936273097992,0.3399480879306793,0.3601740598678589,0.28511351346969604,0.3656814694404602,0.1670251041650772,0.31729942560195923,0.25849223136901855,0.10720571875572205,0.3308253586292267,0.3308229148387909,0.43499425053596497,0.20354709029197693,0.4127732217311859,0.31406909227371216,0.5577560663223267,0.37436559796333313,0.33903586864471436,0.2914978265762329,0.3595895767211914,0.26187220215797424,0.3723476827144623,0.4641988277435303,0.43968892097473145,0.19097444415092468,0.2886965572834015,0.4329955577850342,0.2581407129764557,0.3801718056201935,0.4112650752067566,0.20426003634929657,0.21646980941295624,0.24211373925209045,0.4475850462913513,0.2976161241531372,0.9999999403953552,0.34022048115730286,0.3577829897403717,0.4665910601615906,0.3622872531414032,0.4222468435764313,0.41016730666160583,0.187425434589386,0.6059179306030273,0.44825127720832825,0.26060760021209717,0.403827428817749,0.3272090554237366,0.22767199575901031,0.4152427911758423,0.2311687022447586,0.20442599058151245,0.33396872878074646,0.35193872451782227,0.32711341977119446,0.28557002544403076,0.3474552035331726,0.3378971815109253,0.46556007862091064,0.2105487883090973,0.14451926946640015,0.4629698395729065,0.3065062165260315,0.3864766061306,0.3408282399177551,0.18086937069892883,0.4203813076019287,0.30131760239601135,0.3595845699310303,0.39389365911483765,0.4999130368232727,0.1204509437084198,0.19367262721061707,0.29789987206459045,0.306417852640152,0.46629053354263306,0.4042240381240845,0.18658974766731262,0.37003302574157715,0.5144628882408142,0.14520864188671112,0.4621850848197937,0.30148062109947205,0.29312822222709656,0.4060109853744507,0.29144287109375,0.31652653217315674,0.2767009437084198,0.3790358304977417,0.37317755818367004,0.22437691688537598,0.2639828622341156,0.04622478038072586
begrepp,0.7181432247161865,0.17211170494556427,0.2936641275882721,0.3151456415653229,0.2609052360057831,0.49055036902427673,0.3869819939136505,0.44732242822647095,0.2429531365633011,0.4305357336997986,0.3513525426387787,0.4614091217517853,0.6012173295021057,0.18634536862373352,0.39940395951271057,0.6423541307449341,0.38407620787620544,0.5313316583633423,0.6632091403007507,0.4423094391822815,0.5867559909820557,0.522262454032898,0.3638123571872711,0.6202658414840698,0.33335205912590027,0.277729868888855,0.2432088702917099,0.6654912829399109,0.27571696043014526,0.2590819299221039,0.43717652559280396,0.38510003685951233,0.43976029753685,0.3324558436870575,0.5681037902832031,0.4786304235458374,0.34022048115730286,1.0,0.5689331889152527,0.5864573121070862,0.6045215129852295,0.5835162401199341,0.4594164192676544,0.26824086904525757,0.42386507987976074,0.2767525315284729,0.3655599057674408,0.21805575489997864,0.44111368060112,0.49820443987846375,0.5863789319992065,0.3034760653972626,0.5690199136734009,0.686877965927124,0.49995478987693787,0.2462470680475235,0.48382851481437683,0.3419530987739563,0.2515299618244171,0.49342015385627747,0.3276802599430084,0.26974982023239136,0.6725959777832031,0.47039467096328735,0.39053770899772644,0.5950168967247009,0.483392596244812,0.6105946898460388,0.549597978591919,0.6672019362449646,0.5711756348609924,0.7548602819442749,0.2799718677997589,0.26196709275245667,0.5863208770751953,0.2536923885345459,0.5637856125831604,0.5869688391685486,0.3061080276966095,0.7399754524230957,0.39576396346092224,0.12130405753850937,0.5203499794006348,0.4917902946472168,0.3103843629360199,0.4532512128353119,0.3983101546764374,0.5959526896476746,0.26258695125579834,0.4236813485622406,0.503551185131073,0.12625744938850403,0.2046341449022293,0.2595423460006714
europeisk,0.7138901948928833,0.3680904507637024,0.43710651993751526,0.4398299753665924,0.3605119287967682,0.5713295340538025,0.3844740688800812,0.5901877284049988,0.3140769600868225,0.7106142044067383,0.42110520601272583,0.4940749704837799,0.8098377585411072,0.38391849398612976,0.6345471143722534,0.6778052449226379,0.5530269742012024,0.7345870733261108,0.5496863126754761,0.48789581656455994,0.6369081735610962,0.6532688736915588,0.6362545490264893,0.7034813761711121,0.482797771692276,0.3421468138694763,0.3729109466075897,0.7950988411903381,0.5403743982315063,0.5131797790527344,0.6257500052452087,0.3168218433856964,0.5275157690048218,0.522477388381958,0.7389429211616516,0.46326354146003723,0.3577829897403717,0.5689331889152527,1.0,0.7797409296035767,0.7188615202903748,0.7626694440841675,0.5313058495521545,0.4079592823982239,0.6007704734802246,0.5047902464866638,0.4855947196483612,0.5129203796386719,0.46419137716293335,0.44567784667015076,0.4547883868217468,0.3570559620857239,0.5855565071105957,0.732758104801178,0.5656880736351013,0.3460676968097687,0.6062551140785217,0.4167945384979248,0.5026386976242065,0.6729548573493958,0.3736410140991211,0.333937406539917,0.7856106758117676,0.5942813754081726,0.3606773614883423,0.5708012580871582,0.5056382417678833,0.8048489093780518,0.6272023916244507,0.7358166575431824,0.6763441562652588,0.7181231379508972,0.4619794487953186,0.4341209828853607,0.6643918752670288,0.5467245578765869,0.709928035736084,0.58836430311203,0.35955002903938293,0.7239833474159241,0.5854452848434448,0.35197389125823975,0.581976056098938,0.5526247620582581,0.5331098437309265,0.7143511176109314,0.5249759554862976,0.6505016684532166,0.4772464632987976,0.4641683101654053,0.7101715207099915,0.3189590573310852,0.4546855092048645,0.37026336789131165
universitet,0.7440760135650635,0.4492460787296295,0.49894577264785767,0.4730307161808014,0.32269737124443054,0.5303681492805481,0.3562479317188263,0.5743411183357239,0.3125264644622803,0.5928237438201904,0.4589621126651764,0.591435968875885,0.8524060845375061,0.419575959444046,0.6069994568824768,0.6918172836303711,0.6511546969413757,0.831506609916687,0.6562776565551758,0.5112168192863464,0.6580631136894226,0.6279506683349609,0.58851557970047,0.6782354116439819,0.4537563621997833,0.3746446371078491,0.4213317632675171,0.8580188155174255,0.513602077960968,0.552909255027771,0.682881772518158,0.45144689083099365,0.5184599757194519,0.5028836727142334,0.7858744859695435,0.44678083062171936,0.4665910601615906,0.5864573121070862,0.7797409296035767,1.0,0.8017306923866272,0.8150116801261902,0.5583662986755371,0.47855493426322937,0.6760451793670654,0.5096794962882996,0.49320530891418457,0.5717275142669678,0.488893061876297,0.5264261364936829,0.6119613647460938,0.4474816918373108,0.5189082026481628,0.7239499688148499,0.5229871273040771,0.4111877679824829,0.6644155979156494,0.47114333510398865,0.4994710683822632,0.7322420477867126,0.4494200348854065,0.3775548040866852,0.8722956776618958,0.6830951571464539,0.4044701159000397,0.5670520663261414,0.6610674262046814,0.8245931267738342,0.5721895098686218,0.7370073199272156,0.81014084815979,0.7646166086196899,0.4564916491508484,0.43956080079078674,0.6102255582809448,0.5736201405525208,0.8355951905250549,0.647277295589447,0.4418589770793915,0.7390661835670471,0.6480422616004944,0.4025631546974182,0.6373124122619629,0.5454833507537842,0.4916985332965851,0.8097018003463745,0.5145094394683838,0.7168455719947815,0.4455210566520691,0.5599457621574402,0.8477299213409424,0.48229581117630005,0.48064035177230835,0.42361605167388916
sekel,0.7531977295875549,0.33105042576789856,0.428384929895401,0.37435033917427063,0.3324625790119171,0.5011368989944458,0.38850584626197815,0.5327379703521729,0.3206746578216553,0.6380732655525208,0.4155745804309845,0.518145740032196,0.8116278052330017,0.32194727659225464,0.5056661367416382,0.6784937977790833,0.534957230091095,0.7502632737159729,0.6667076945304871,0.4343612492084503,0.6419790387153625,0.5985107421875,0.5658326148986816,0.658000111579895,0.44897809624671936,0.3735477924346924,0.342282235622406,0.750359833240509,0.4371079206466675,0.47292372584342957,0.5637335181236267,0.42955300211906433,0.5250258445739746,0.426090806722641,0.7121328115463257,0.4915483295917511,0.3622872531414032,0.6045215129852295,0.7188615202903748,0.8017306923866272,1.0,0.708724319934845,0.6059414148330688,0.3829067349433899,0.6092792749404907,0.42711758613586426,0.5047520995140076,0.4812130331993103,0.5069252252578735,0.5558152794837952,0.518988847732544,0.39379754662513733,0.5518199801445007,0.7565001249313354,0.5126844048500061,0.34207436442375183,0.6419954895973206,0.4772605895996094,0.4029785692691803,0.6980188488960266,0.43833398818969727,0.39375466108322144,0.8596733212471008,0.6126737594604492,0.33803433179855347,0.5560344457626343,0.5882080793380737,0.7747439742088318,0.6143172383308411,0.7637107372283936,0.6985311508178711,0.7510055899620056,0.43401044607162476,0.3124331831932068,0.5641909837722778,0.5145528316497803,0.7357062697410583,0.7140095233917236,0.4085143804550171,0.7204483151435852,0.5933869481086731,0.31675031781196594,0.6580803394317627,0.5530460476875305,0.499611496925354,0.6778700351715088,0.4914073348045349,0.6900331377983093,0.3927130401134491,0.46937984228134155,0.7279102206230164,0.32753732800483704,0.3556014895439148,0.36785799264907837
århundrade,0.7108089327812195,0.4750303626060486,0.4122483730316162,0.4747834801673889,0.387398898601532,0.4679996073246002,0.3613766133785248,0.565727174282074,0.30251598358154297,0.6269274353981018,0.4364432394504547,0.4638141691684723,0.7809186577796936,0.400554895401001,0.6154621243476868,0.6456118822097778,0.5598122477531433,0.7402370572090149,0.5435056686401367,0.3453942537307739,0.6265069246292114,0.6106863617897034,0.6182482242584229,0.6257755160331726,0.47000235319137573,0.3658561706542969,0.3745889961719513,0.7831329703330994,0.4323984384536743,0.576345682144165,0.6107410192489624,0.3170066773891449,0.5369800329208374,0.45556363463401794,0.7129566669464111,0.3782205283641815,0.4222468435764313,0.5835162401199341,0.7626694440841675,0.8150116801261902,0.708724319934845,1.0,0.5720007419586182,0.4262211322784424,0.593507707118988,0.45190873742103577,0.408584326505661,0.5312950611114502,0.48885443806648254,0.5253210067749023,0.5083211660385132,0.37326547503471375,0.5848215818405151,0.7033584117889404,0.5002822875976562,0.4104491174221039,0.5439565777778625,0.37170127034187317,0.5077682137489319,0.5793576836585999,0.38500550389289856,0.35128721594810486,0.7979094982147217,0.6492340564727783,0.34167954325675964,0.5413597226142883,0.5511308908462524,0.8069210052490234,0.5991497039794922,0.6884564161300659,0.7317013144493103,0.7001250982284546,0.553012490272522,0.47202277183532715,0.5708460807800293,0.5859178304672241,0.7401239275932312,0.5644754767417908,0.31650272011756897,0.6628412008285522,0.5314522385597229,0.3923342525959015,0.5193114876747131,0.5075421333312988,0.42401519417762756,0.7550168037414551,0.4842836558818817,0.6161044239997864,0.47486674785614014,0.5363524556159973,0.7459126710891724,0.3556528091430664,0.3908260464668274,0.3641844391822815
